Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
6685.2532228,-0.121416656264351,0.977386878278698,-0.173127250829171,0.192123297988427,-0.992601404228969,-0.119433942757794,0.0218636762445859,0.827618910263638,0.00069200354733534,0.174500959050799,0.984656846161063,0.0901802426492844,0,0,0,1,-0.161638593300956,0.884632154278862,0.437377410731007,0.222917822256632,-0.985831470865707,-0.164878304902964,-0.0308469211179873,0.785653102132988,0.044825870339094,-0.436166468156149,0.898748905100275,0.320173521162608,0,0,0,1,-3.08255,-19.50345,316.76607,0.05174,0.94570,-0.95810,0.76972,6.69563,335.90744,0.04720,0.73385,-0.96023,-0.48087,0.12935,20.03453,0.18709,-2.23989,1.47211,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.263223,-0.121434472974602,0.9773925566701,-0.173082536640652,0.192196148779361,-0.992599244642095,-0.119452382061371,0.0218617286965683,0.827691721421508,0.000692368771747498,0.174456355077837,0.984664723928649,0.0901904201323764,0,0,0,1,-0.161632078701042,0.884728433643072,0.437185056365498,0.222928751530177,-0.985822686799714,-0.164974725632729,-0.030611148538596,0.785719545814186,0.0450419260734733,-0.43593466624232,0.898850553958869,0.320171653416839,0,0,0,1,-3.04684,-21.02269,316.14040,0.03948,0.94561,-0.95810,5.39727,4.63710,338.93725,0.05425,0.73312,-0.96024,-0.48029,0.12724,20.03589,0.18789,-2.23868,1.47259,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.2732229,-0.121489976713649,0.977399322130657,-0.173005429193269,0.192214360554545,-0.992592381258568,-0.119488845305564,0.0219744378511592,0.827764605290973,0.00080558134261044,0.174393545228521,0.984675760580884,0.0901953666664359,0,0,0,1,-0.16154579607944,0.88478110663004,0.437110321371704,0.222898965892713,-0.98582106328375,-0.165051696921969,-0.0302455120352731,0.785742730161692,0.0453851482412122,-0.435798586059588,0.898899269524418,0.320176538135545,0,0,0,1,-2.98960,-23.45717,315.50552,0.05324,0.94758,-0.95809,4.11854,7.07968,335.91028,0.05535,0.73486,-0.96023,-0.47919,0.12601,20.03650,0.18908,-2.23790,1.47270,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.2832229,-0.121391107009467,0.977419362180594,-0.172961465813159,0.192244042830241,-0.992604463663043,-0.119394626380873,0.021939757214085,0.827865638971571,0.000793675960975904,0.174345618010026,0.984684276357023,0.0901977290553861,0,0,0,1,-0.161583042265624,0.884752993686807,0.437153535926189,0.222903814265567,-0.985803629235721,-0.165192328958999,-0.0300460685560616,0.785798827030511,0.0456310579657315,-0.435802453341112,0.898884924964928,0.320179410016151,0,0,0,1,-3.03780,-21.38914,322.24053,0.05262,0.94628,-0.95810,4.46541,5.29936,331.61960,0.05303,0.73365,-0.96024,-0.47936,0.12391,20.03631,0.19000,-2.23794,1.47357,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.2932229,-0.12133765390259,0.977427491876429,-0.17295325619568,0.192286594401037,-0.992610957787053,-0.119336524517699,0.0219614121117213,0.827965463069634,0.000826049059420408,0.174340052965294,0.984685225674262,0.0902347862488775,0,0,0,1,-0.161671227680546,0.884750492272112,0.437125909804676,0.222929197875468,-0.985778542701716,-0.165373517090209,-0.029871765655316,0.785864719439963,0.0458599899218055,-0.435738743228254,0.89890419496126,0.320205028383054,0,0,0,1,-2.70567,-22.54703,316.73535,0.04746,0.94329,-0.95813,4.77749,5.00760,331.00619,0.04962,0.73337,-0.96024,-0.47973,0.12147,20.03592,0.19087,-2.23769,1.47485,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.3032226,-0.12141890621692,0.977416027156127,-0.172961046110599,0.192351420242035,-0.992600994148136,-0.119410262058488,0.0220109296705199,0.828040619135467,0.000860515285113772,0.174353848246865,0.984682754201504,0.090265226712221,0,0,0,1,-0.161697033105525,0.884794621586884,0.437027089363666,0.222921382505487,-0.985763319224381,-0.165503950750238,-0.0296503273036841,0.78589912347131,0.0460952567829116,-0.43559963337592,0.89895960306355,0.320234584582539,0,0,0,1,0.33089,-21.86509,316.74128,0.05175,0.94542,-0.95811,0.15935,6.68740,335.29716,0.05286,0.73214,-0.96025,-0.47910,0.11991,20.03589,0.19173,-2.23697,1.47564,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.3132227,-0.121432772719492,0.977420277601859,-0.172927335557227,0.192390324575301,-0.992599295528611,-0.119421935580598,0.0220247468756548,0.828133164805412,0.000876119922551322,0.174322066419674,0.984688393168732,0.090262780906508,0,0,0,1,-0.161676755685856,0.884974928582175,0.436669394274541,0.222894734656322,-0.985761373729766,-0.165547580549238,-0.0294713926788461,0.785916091328151,0.0462081218765213,-0.435216635642281,0.899139256241664,0.320240439060942,0,0,0,1,-2.10892,-21.95320,319.79305,0.05397,0.94508,-0.95811,0.81923,4.58464,333.44467,0.05497,0.73459,-0.96023,-0.47717,0.11922,20.03796,0.19213,-2.23488,1.47580,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.3232229,-0.121439826513939,0.97742018412632,-0.172922748461906,0.192438686050591,-0.992598391475633,-0.119416292182969,0.0220970214128434,0.828222910033868,0.000948283982406539,0.174326299773853,0.984687579017193,0.0902779373201952,0,0,0,1,-0.161709549339976,0.8852128318534,0.436174759739087,0.222873921164995,-0.985752072179444,-0.165630148250885,-0.0293176089313529,0.785917518971231,0.046291361611186,-0.43470111836843,0.899384331851365,0.320264630908536,0,0,0,1,-3.03818,-21.37686,321.01989,0.05585,0.94589,-0.95810,5.10468,4.08114,332.82792,0.07140,0.73367,-0.96024,-0.47489,0.11877,20.04032,0.19241,-2.23211,1.47635,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.3332227,-0.121439826513939,0.97742018412632,-0.172922748461906,0.192438686050591,-0.992598391475633,-0.119416292182969,0.0220970214128434,0.828222910033868,0.000948283982406539,0.174326299773853,0.984687579017193,0.0902779373201952,0,0,0,1,-0.161709549339976,0.8852128318534,0.436174759739087,0.222873921164995,-0.985752072179444,-0.165630148250885,-0.0293176089313529,0.785917518971231,0.046291361611186,-0.43470111836843,0.899384331851365,0.320264630908536,0,0,0,1,-2.10947,-21.93479,317.96209,0.05281,0.94563,-0.95811,1.11015,5.19584,334.06111,0.05096,0.73442,-0.96023,-0.47489,0.11877,20.04032,0.19241,-2.23211,1.47635,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6685.3432229,-0.121437801595362,0.977408831733219,-0.172988314670661,0.192448164707623,-0.99259858839729,-0.119406961931939,0.0221377404172937,0.828315789047729,0.000981613593323161,0.174396303223051,0.98467514424092,0.0903172445958196,0,0,0,1,-0.161779789627155,0.885448681497497,0.435669608319139,0.222837263975548,-0.985734475429333,-0.165766896786011,-0.0291363810772468,0.785963408786571,0.0464208329751448,-0.43416823627831,0.899635010308324,0.320310252086702,0,0,0,1,-1.76867,-23.44686,317.33640,0.05272,0.94525,-0.95811,6.61355,4.80082,325.51011,0.05362,0.73580,-0.96022,-0.47223,0.11705,20.04218,0.19293,-2.22925,1.47734,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
