Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
5390.0884991,-0.069314242809071,0.980824801151825,-0.182149425655131,0.195081079380595,-0.997541420529889,-0.0662551840784591,0.0228335886710965,0.849154500763056,0.0103274114544059,0.183284297536369,0.983005785139532,0.090648484634972,0,0,0,1,-0.108288932028264,0.936180493712634,0.334424484761854,0.230647977548611,-0.992730772145054,-0.11961031487275,0.0133814972204194,0.811551188526898,0.0525281147304128,-0.330544397966134,0.94232763206514,0.33093911733452,0,0,0,1,-8.15559,-24.32612,359.44589,0.06991,0.95634,-0.95800,1.81066,14.21360,288.98327,0.07413,0.69863,-0.96060,2.29284,-2.52291,22.61241,-0.20998,-2.16771,1.08215,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.0984992,-0.069256905259317,0.980801661569763,-0.182295908538565,0.195049347335994,-0.997545246187593,-0.0661919333219207,0.0228514282365921,0.849166483932168,0.0103462003171307,0.18343103902832,0.982978236488615,0.0906615838275446,0,0,0,1,-0.10820762775523,0.936161552607078,0.334503819160196,0.230634090643443,-0.992734569563962,-0.11956664465503,0.0134894078667944,0.811541118912565,0.0526237618795408,-0.330613833147272,0.942297928159098,0.330878492488879,0,0,0,1,-5.12900,-23.24705,350.30008,0.06749,0.95526,-0.95801,2.14595,12.95138,293.85353,0.07007,0.69755,-0.96061,2.38211,-2.60132,22.69144,-0.22500,-2.18427,1.08268,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1084994,-0.0691893925437114,0.98077920528789,-0.182442358841534,0.195025515999049,-0.997550144954985,-0.0661260288442604,0.0228282741011271,0.849194594265361,0.0103253073218679,0.183574865605301,0.982951583258429,0.0906708186040315,0,0,0,1,-0.108179585862598,0.936150962887468,0.334542556662688,0.230629286622364,-0.992735334883082,-0.119555048506907,0.0135345085402081,0.811555626986615,0.0526665860558866,-0.330648070062773,0.942283556223759,0.330872284110932,0,0,0,1,-7.22633,-24.90246,358.21905,0.06827,0.95617,-0.95800,3.70031,11.76084,294.45147,0.07668,0.69770,-0.96061,0.79235,-1.19846,21.30667,0.04793,-1.89479,1.06288,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1184995,-0.0691833334144805,0.980767431687125,-0.182507668391059,0.195001962032545,-0.997551584280163,-0.0661372049411946,0.0227318582982894,0.849245209777875,0.0102241240834724,0.183633487409873,0.982941723141083,0.0906552506642639,0,0,0,1,-0.1081583532917,0.936113530248276,0.334654135893358,0.23061662898978,-0.992736507437595,-0.119543775619326,0.0135477479990573,0.811579798420581,0.0526880502582719,-0.330758077468724,0.942243742315874,0.330820008066413,0,0,0,1,-7.22633,-24.90246,358.21905,0.06827,0.95617,-0.95800,3.70031,11.76084,294.45147,0.07668,0.69770,-0.96061,0.02896,-0.52525,20.64255,0.17899,-1.75623,1.05330,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1284994,-0.0691676370161452,0.980756835772528,-0.182570524486005,0.194968068723255,-0.997552355413195,-0.0661144987536952,0.0227642878844571,0.849283167430611,0.0102556749656949,0.183698198469209,0.982929305194823,0.0906746515292502,0,0,0,1,-0.108206162617155,0.936085310218224,0.334717682361493,0.230595934403234,-0.992725894715307,-0.119623678162267,0.0136201558112932,0.811605643805888,0.0527897823932203,-0.330809105406744,0.942220105068603,0.330817093462706,0,0,0,1,-7.23407,-24.57897,356.39116,0.06961,0.95677,-0.95800,2.43687,13.56258,294.46997,0.07207,0.69541,-0.96063,0.46308,-0.90924,21.02020,0.10494,-1.83551,1.05927,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1384995,-0.0691889977939475,0.980735255212752,-0.182678426992866,0.19491278970281,-0.997551647494596,-0.066147488575796,0.0226980751248038,0.849291101418386,0.0101770884390392,0.183801624063911,0.98291078143286,0.0906550816870071,0,0,0,1,-0.108103013458087,0.936060907526858,0.334819197645691,0.230590911695381,-0.992732859600198,-0.119554721101478,0.0137181302935527,0.811650079626001,0.0528702277000001,-0.330903033274891,0.94218264936335,0.330814398780197,0,0,0,1,-7.21934,-25.20140,357.60566,0.06216,0.95212,-0.95804,2.15220,12.67699,290.79886,0.07716,0.69963,-0.96059,0.97358,-1.36089,21.46458,0.01763,-1.92906,1.06482,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1484994,-0.0691315193339344,0.980719480720337,-0.182784906919837,0.194890683428848,-0.997555769556232,-0.0660903348011279,0.0226848037184734,0.849309461092572,0.0101671138926083,0.183906379983231,0.982891249438171,0.0906598095902238,0,0,0,1,-0.108154949103507,0.935969032643544,0.33505914469392,0.230585492870478,-0.992724815684791,-0.119622098485203,0.0137124491192617,0.811669123626838,0.0529149098006324,-0.331138448775659,0.942097399112411,0.330808896567938,0,0,0,1,-7.21934,-25.20140,357.60566,0.06216,0.95212,-0.95804,2.15220,12.67699,290.79886,0.07716,0.69963,-0.96059,1.01658,-1.40019,21.50139,0.01029,-1.93827,1.06594,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1584993,-0.069163544033343,0.980726243402441,-0.182736590794038,0.194887108632332,-0.997553062368886,-0.0661142942874022,0.0227336565996916,0.849351102647939,0.0102139942861758,0.18386178937467,0.982899123996472,0.0906648784375554,0,0,0,1,-0.107987946795441,0.935956663731897,0.33514758117134,0.230608976279921,-0.992743443729293,-0.119463190522278,0.0137493211996427,0.811638049868971,0.0529065686452539,-0.331230789787277,0.942065401636111,0.330822627477884,0,0,0,1,-8.16333,-24.00263,357.61800,0.06898,0.95586,-0.95801,3.07429,12.40572,289.57509,0.07326,0.69828,-0.96060,1.45151,-1.78347,21.88015,-0.06459,-2.01826,1.06984,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1684993,-0.0691891662372232,0.980711472527375,-0.182806146067588,0.194872859966728,-0.997549885953271,-0.0661126009455211,0.022878075253573,0.849370610871155,0.0103510022388502,0.183941161564702,0.982882824616264,0.0906646652237002,0,0,0,1,-0.108073909997318,0.93599022005603,0.335026194481336,0.230584559199029,-0.992732455453062,-0.119552480775886,0.0137644691506305,0.811675360668318,0.0529366055497216,-0.331103802240243,0.942108350751508,0.330822204973192,0,0,0,1,-3.86315,-25.12856,358.21575,0.06215,0.95577,-0.95801,2.13710,13.31169,288.36372,0.07111,0.70206,-0.96056,0.90572,-1.30209,21.40455,0.02943,-1.91786,1.06389,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5390.1784994,-0.0691417556714415,0.980710290803362,-0.182830368595275,0.19484999450944,-0.997553358930051,-0.0660688565307175,0.0228527929019023,0.849391595602162,0.010332578048163,0.183963129767056,0.982878901072435,0.0906659473045641,0,0,0,1,-0.108051764455861,0.936037516630508,0.334901097558521,0.230578973427386,-0.992735381354026,-0.119526550637329,0.0137787486757377,0.8117006024725,0.0529269962128827,-0.330979353300556,0.942152640373609,0.330833260082514,0,0,0,1,-7.81535,-25.81977,356.98924,0.06431,0.95568,-0.95801,3.47289,8.44078,290.14548,0.06672,0.69781,-0.96060,-0.00357,-0.49936,20.61249,0.18557,-1.75140,1.05245,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
