Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
5016.9039701,-0.123907827306067,0.972524960770683,-0.197084238250755,0.22125157708119,-0.992279136993854,-0.120358968649991,0.029931371446201,0.832813853513592,0.00538814932267578,0.199271305061997,0.979929617276979,0.0954531753523769,0,0,0,1,-0.131484836052294,0.914984506373558,0.381464539334611,0.260134097218458,-0.98914178561126,-0.146578568533305,0.0106432140244567,0.793159508479279,0.0656529023686169,-0.375923094684287,0.924322286468971,0.33531740846213,0,0,0,1,-9.56007,-16.57452,344.26470,0.11301,0.92583,-0.95832,3.14168,9.56799,298.70227,0.09272,0.70081,-0.96058,-1.03939,0.01572,20.02385,0.24594,-1.99813,1.27393,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9139703,-0.12392922191016,0.972528927013634,-0.197051352885387,0.221303186808051,-0.992275900648709,-0.120361412285015,0.0300278132932542,0.832817541580734,0.00548554065491264,0.199250636689256,0.979933285901889,0.0954959292605273,0,0,0,1,-0.131503916342771,0.914977161620312,0.381475646198927,0.260154641163184,-0.989149044992048,-0.146540198789173,0.0104960408187547,0.793072399301557,0.0655051533007452,-0.375955996129781,0.924319405138233,0.335320025577195,0,0,0,1,-8.63632,-16.90102,348.53381,0.10187,0.92591,-0.95832,0.38850,9.81459,298.09521,0.10005,0.70130,-0.96058,-1.03993,0.01799,20.02363,0.24532,-1.99833,1.27379,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9239701,-0.12392922191016,0.972528927013634,-0.197051352885387,0.221303186808051,-0.992275900648709,-0.120361412285015,0.0300278132932542,0.832817541580734,0.00548554065491264,0.199250636689256,0.979933285901889,0.0954959292605273,0,0,0,1,-0.131503916342771,0.914977161620312,0.381475646198927,0.260154641163184,-0.989149044992048,-0.146540198789173,0.0104960408187547,0.793072399301557,0.0655051533007452,-0.375955996129781,0.924319405138233,0.335320025577195,0,0,0,1,-9.25294,-16.63485,350.97820,0.10188,0.92614,-0.95832,3.77266,8.69167,296.25174,0.10182,0.70261,-0.96056,-1.03993,0.01799,20.02363,0.24532,-1.99833,1.27379,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9339703,-0.123906852173356,0.972534662200746,-0.197037102335157,0.221296533911664,-0.992278674930273,-0.120339538428732,0.0300235033509255,0.832798830470859,0.00548754762072551,0.199235842120002,0.979936303171253,0.0954959776281439,0,0,0,1,-0.131579469893539,0.914939622368589,0.381539653534042,0.260151066667485,-0.989143530956503,-0.146584641649068,0.0103924200062365,0.793065090048907,0.0654362893158211,-0.376030035796608,0.924294116967618,0.335318105416742,0,0,0,1,-10.14760,-17.54093,347.91745,0.11055,0.92573,-0.95832,2.53794,9.27310,296.25796,0.09903,0.70285,-0.96056,-1.04013,0.01806,20.02324,0.24510,-1.99872,1.27429,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9439704,-0.123878650501707,0.972533858183964,-0.197058553402856,0.221281285683736,-0.99228245200992,-0.120320810736599,0.0299734269340347,0.832760142655401,0.00543992910287616,0.199250821591445,0.97993350945837,0.0954919262130591,0,0,0,1,-0.131457795208867,0.914918358973229,0.381632566807252,0.260131142352848,-0.989168796879567,-0.146420896137345,0.0102958518671277,0.793042687164115,0.0652988495931384,-0.37614554818535,0.924256879393607,0.335307108473207,0,0,0,1,-8.97031,-15.68176,347.93579,0.10189,0.92474,-0.95833,8.03750,9.07271,298.69580,0.08536,0.70064,-0.96058,-1.04002,0.01938,20.02296,0.24459,-1.99929,1.27300,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9539701,-0.123875662642194,0.972535054169024,-0.197054620811001,0.221278488498658,-0.992282989730482,-0.120323123471192,0.029947154332831,0.832738340377863,0.00541443146893453,0.199243669506512,0.979935075525336,0.0954880092511456,0,0,0,1,-0.131495140753879,0.914861903600477,0.381754955709448,0.260118956586267,-0.989167030860942,-0.146438603911624,0.0102172607548939,0.793033125103313,0.0652510476616187,-0.376275860080398,0.924207175139703,0.335306029106225,0,0,0,1,-10.78650,-16.33499,347.92977,0.10583,0.92509,-0.95833,4.35431,9.92020,296.87429,0.09904,0.70315,-0.96056,-1.04020,0.01958,20.02223,0.24444,-1.99996,1.27323,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9639703,-0.123849717400189,0.972547129183488,-0.197011451562672,0.221283588470484,-0.992286391768431,-0.120304098164363,0.0299117404434898,0.832707678201761,0.00538929246754388,0.199196326639517,0.97994485070366,0.0955177623664452,0,0,0,1,-0.131457929200351,0.914858610799992,0.381775635302184,0.26012853754481,-0.989177457025279,-0.146372788812298,0.0101505173551253,0.793020987059212,0.0651678559748453,-0.376309478999118,0.924199390997742,0.33529407338452,0,0,0,1,-10.14061,-17.83987,347.30406,0.10586,0.92392,-0.95834,3.72977,10.51599,296.88048,0.10184,0.70229,-0.96057,-1.04050,0.02021,20.02240,0.24413,-2.00014,1.27275,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9739703,-0.123842521685352,0.972555356386753,-0.196975215768919,0.22128362855816,-0.992287043618499,-0.120290514799814,0.0299434057857179,0.832685422679208,0.00542736904313856,0.199164234071389,0.979951167753801,0.0955189528376361,0,0,0,1,-0.131499157674445,0.914900745335722,0.381660491692602,0.260139328130838,-0.989176434069169,-0.146383805050495,0.0100896552592925,0.793003873788098,0.0650999458657281,-0.376202767469757,0.924247569954484,0.335285779538345,0,0,0,1,-8.60061,-18.42026,347.90814,0.10425,0.92506,-0.95833,2.80843,10.76271,300.54553,0.08552,0.70031,-0.96058,-1.04040,0.02063,20.02322,0.24387,-1.99958,1.27294,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9839704,-0.123823431613337,0.972544507664185,-0.197040915121431,0.221274543685757,-0.992289651768143,-0.120278610450463,0.0299044959792944,0.832660916563369,0.00538364854219414,0.199224532654084,0.979939179049107,0.0955050977336427,0,0,0,1,-0.131481547335805,0.914962238605378,0.381519093398761,0.260133008975214,-0.989185792815611,-0.146325332288926,0.0100191784345757,0.793010173725501,0.0649930719784619,-0.376075932734182,0.924306739724987,0.33525832952703,0,0,0,1,-9.55271,-16.88574,344.87195,0.11854,0.92689,-0.95831,2.82923,9.87203,298.09504,0.09730,0.70062,-0.96058,-1.03985,0.02085,20.02469,0.24351,-1.99887,1.27256,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5016.9939701,-0.123886877512086,0.972532074044293,-0.197062396970793,0.221277702236883,-0.992281907033341,-0.120345946245767,0.0298909881528439,0.832646543596913,0.00535428482474951,0.199244546185211,0.979935249036506,0.0955008040595098,0,0,0,1,-0.131566451404814,0.914915917344824,0.381600943479173,0.260123546078615,-0.989178950097739,-0.146379010099368,0.00991021695794525,0.79300272606434,0.0649253856610657,-0.376167743712177,0.924274144524655,0.335245632795044,0,0,0,1,-9.24743,-16.88469,345.48225,0.10425,0.92535,-0.95833,3.13413,9.88534,297.48470,0.09728,0.70063,-0.96058,-1.03998,0.02089,20.02447,0.24329,-1.99933,1.27314,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
