Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
6013.0114165,-0.150324007544085,0.971961335200489,-0.18081484130415,0.217744785377199,-0.988635863449092,-0.14753200941691,0.0288708424109704,0.792171090669007,0.00138536600494593,0.183100016035856,0.983093418983051,0.0920300559148204,0,0,0,1,-0.162886632815161,0.95883153617605,0.232615869445144,0.247037620036714,-0.986260072775,-0.164817012319403,-0.011249403999596,0.75372152357692,0.0275527681939239,-0.231252119986386,0.97250372516615,0.319448065594516,0,0,0,1,-0.24545,-23.33732,310.01245,0.06741,0.94677,-0.95810,-1.76104,10.63136,393.93412,0.08527,0.68787,-0.96071,14.36334,6.16709,-57.49972,1.71470,-1.00040,6.08849,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0214167,-0.15021431791156,0.971972410165266,-0.180846522443361,0.217719636926328,-0.988652501360059,-0.147422279423814,0.0288607924587646,0.792214388357174,0.00139108535660015,0.183129665209027,0.983087871798686,0.0920470537983518,0,0,0,1,-0.16272736009172,0.95886498616224,0.232589503281223,0.24708062881056,-0.98628493013924,-0.16467440361695,-0.0111570357350237,0.753739476999346,0.0276034465350111,-0.231215057437555,0.972511062618084,0.319417169972445,0,0,0,1,2.57328,-26.36029,313.64349,0.07746,0.94700,-0.95810,-2.02764,9.01290,402.46328,0.08579,0.68828,-0.96070,14.37385,6.14816,-57.53386,1.71886,-0.99863,6.08575,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0314165,-0.150013548681842,0.97199669278664,-0.180882741502121,0.217699784132612,-0.988683082519524,-0.147235079089145,0.0287691362989526,0.79222781813765,0.00133121946720013,0.183151470878115,0.983083894733211,0.0920469203115351,0,0,0,1,-0.162627636398198,0.958851757894389,0.232713680685497,0.247088953694638,-0.9863003601468,-0.164584394834673,-0.0111194476706435,0.753756129276683,0.0276391370286037,-0.231333896364645,0.972481815072832,0.319405461305764,0,0,0,1,-0.49806,-25.55367,317.31483,0.06133,0.94689,-0.95810,-1.74854,10.08258,387.82477,0.08768,0.68945,-0.96069,14.38132,6.14682,-57.53729,1.71956,-0.99954,6.08277,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0414166,-0.149933302022537,0.972018679259174,-0.180831046566388,0.217679154735828,-0.988695138159369,-0.147143173257625,0.0288248301655055,0.792250732689725,0.00141021950097303,0.1831085740663,0.983091764524997,0.0920049229074336,0,0,0,1,-0.162491891669117,0.958834859364562,0.232878230808121,0.247062755008995,-0.98632438406668,-0.164436645423772,-0.0111737520406175,0.753805732261207,0.0275799329057631,-0.231509105932184,0.972441806555487,0.319386974494536,0,0,0,1,1.31832,-24.90658,317.93117,0.07005,0.94661,-0.95810,-1.56196,15.15946,399.47302,0.08764,0.68941,-0.96069,14.38559,6.12437,-57.48829,1.71980,-1.00167,6.07507,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0514166,-0.149894576408436,0.972009336840234,-0.180913373322977,0.217675841689064,-0.988701152352432,-0.147116084122524,0.028758078133647,0.792245640015389,0.00133785381832272,0.183179930176887,0.983078607127052,0.0919735797102283,0,0,0,1,-0.162343251454025,0.958868424124402,0.232843556556832,0.247076003538986,-0.986347656339692,-0.164302658263332,-0.011090015679952,0.753808009164949,0.0276229467218462,-0.231465085199736,0.972451085525742,0.319354085806322,0,0,0,1,-0.49676,-25.59663,321.58707,0.07981,0.94740,-0.95810,-2.71976,12.45256,392.73195,0.08379,0.68804,-0.96071,14.39378,6.13567,-57.45997,1.71836,-0.99790,6.06907,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0614165,-0.149791972069293,0.972038896007064,-0.18083935671724,0.21765611021299,-0.988716715422591,-0.147019477778728,0.0287168382093027,0.792261328472659,0.00132697408879701,0.183100446082094,0.983093412353183,0.0919658530314076,0,0,0,1,-0.162224890944076,0.958863724891913,0.232945475868327,0.247083021842784,-0.986367354464577,-0.164184523308396,-0.0110873733498825,0.753831752712237,0.0276147604144568,-0.231568470459468,0.97242671227659,0.319390647530617,0,0,0,1,1.63758,-25.50341,317.31468,0.07521,0.94520,-0.95812,-0.53239,10.31819,397.59289,0.09031,0.68898,-0.96070,14.39627,6.12918,-57.44955,1.71841,-0.99880,6.06412,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0714165,-0.149692250777407,0.972043517194193,-0.180897113822188,0.217636889829303,-0.98873178665592,-0.146916301047403,0.0287258345517976,0.792258536610221,0.0013460257866961,0.183158758171112,0.983082530822117,0.0919571191848825,0,0,0,1,-0.162104271150164,0.958863652145847,0.233029603466704,0.247090119362397,-0.986388261560459,-0.164057241906837,-0.0111111324169375,0.753842679226499,0.0275761272024011,-0.231658829576489,0.972406265067278,0.319383868988097,0,0,0,1,-0.19315,-25.54035,316.70449,0.04396,0.94494,-0.95811,-1.09083,8.11921,402.45401,0.08984,0.68997,-0.96069,14.40940,6.12855,-57.44975,1.71817,-0.99803,6.06001,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0814166,-0.149656495405547,0.972054306329694,-0.180868906633164,0.217597402560209,-0.988737225986818,-0.146888216477838,0.0286816325843116,0.792274996140125,0.00131259160942176,0.183124200092492,0.983089011691008,0.091940341151362,0,0,0,1,-0.162017972159269,0.958845873898289,0.233162932705778,0.247080617199432,-0.986401012947876,-0.16398389400026,-0.0110627444031574,0.753868245493695,0.0276274952524807,-0.231784524584512,0.972374844540777,0.319378943859634,0,0,0,1,-3.27259,-24.39798,317.32729,0.07174,0.94569,-0.95811,-4.17176,9.31067,398.19425,0.08552,0.68842,-0.96070,14.42484,6.12567,-57.43279,1.71893,-0.99729,6.05643,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.0914168,-0.149506505657946,0.972066871052327,-0.18092522596844,0.217517133758973,-0.988759913424802,-0.146739535231333,0.0286604513522001,0.792278806258456,0.00131099217616384,0.183176537685015,0.983079227121956,0.0920156518552966,0,0,0,1,-0.161892314009157,0.958807848989413,0.23340646311057,0.247070766136326,-0.986423535363667,-0.163843389430459,-0.0111395405039382,0.753897342778362,0.0275614241090509,-0.232041028751962,0.972315536622427,0.319354738139103,0,0,0,1,3.15586,-25.16244,317.31765,0.07085,0.94683,-0.95810,-1.41950,9.09476,395.74971,0.08466,0.68928,-0.96069,14.45631,6.12649,-57.53036,1.72074,-1.00006,6.05757,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6013.1014166,-0.149506505657946,0.972066871052327,-0.18092522596844,0.217517133758973,-0.988759913424802,-0.146739535231333,0.0286604513522001,0.792278806258456,0.00131099217616384,0.183176537685015,0.983079227121956,0.0920156518552966,0,0,0,1,-0.161892314009157,0.958807848989413,0.23340646311057,0.247070766136326,-0.986423535363667,-0.163843389430459,-0.0111395405039382,0.753897342778362,0.0275614241090509,-0.232041028751962,0.972315536622427,0.319354738139103,0,0,0,1,0.11250,-25.55158,318.53543,0.09341,0.94582,-0.95812,-1.42594,9.37529,398.19406,0.09030,0.69083,-0.96068,14.45630,6.12650,-57.53037,1.72074,-1.00006,6.05757,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
