Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
4738.3541435,-0.135460506659048,0.975381664316896,-0.174015232234532,0.23041413458453,-0.990679006802714,-0.130798853157212,0.0380372281988118,0.805462668757876,0.0143398212331513,0.177545772479573,0.984008146593562,0.0950946698490982,0,0,0,1,-0.167525659340769,0.905968547242333,0.388788257865617,0.250189154489222,-0.982722365238641,-0.184934239973359,0.00749359385811987,0.763964565605705,0.0786892166003013,-0.380815513191894,0.92129674369291,0.334855108146668,0,0,0,1,-0.32948,-19.67816,340.56839,0.08575,0.88896,-0.95869,3.71251,11.29008,310.92706,0.08443,0.70573,-0.96053,-0.86842,0.49454,19.97485,0.26458,-2.00159,1.60105,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.3641436,-0.135958029915723,0.975330031875727,-0.173916464799388,0.230548481287243,-0.990610657210401,-0.131288982580182,0.0381295512708576,0.805441895371002,0.0143555791695244,0.177467493667329,0.984022044807267,0.0951017854185068,0,0,0,1,-0.168210094079259,0.906027189789375,0.388355882393242,0.250234025233437,-0.982602228585074,-0.185577247371005,0.0073500537658141,0.763863475554686,0.0787293573789289,-0.380362964674532,0.92148024990737,0.33487397557796,0,0,0,1,-2.13701,-20.68556,345.44187,0.08127,0.88851,-0.95869,6.46458,11.08030,307.87220,0.08416,0.70672,-0.96052,-0.86826,0.49418,19.97650,0.26467,-1.99925,1.60682,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.3741439,-0.136373428115636,0.975270307922261,-0.173926056962743,0.230661692989361,-0.990554252455475,-0.131705574180649,0.0381581840922142,0.80541046721306,0.0143075091509366,0.177486937635896,0.98401923172149,0.0951079505760775,0,0,0,1,-0.168612585219955,0.906403570022816,0.387301604208178,0.250271357000879,-0.982530952548953,-0.185950969328829,0.00743495717265485,0.763805218302198,0.0787581647741257,-0.379282146660173,0.921923192869949,0.334921235312077,0,0,0,1,-2.79818,-18.53984,343.02211,0.08423,0.89128,-0.95866,3.74067,10.08818,309.08382,0.08698,0.70437,-0.96054,-0.86569,0.49395,19.98120,0.26470,-1.99359,1.61019,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.3841437,-0.136725978611174,0.975203549738245,-0.174023758647921,0.230792118623595,-0.990506447742185,-0.13205846114059,0.0381790955792163,0.805384307505402,0.0142510776702774,0.177591725635494,0.984001119372177,0.0951089887049714,0,0,0,1,-0.169104112657154,0.906684545882845,0.386428617141751,0.250312508463313,-0.982445332329787,-0.186402869848109,0.00743501707856686,0.763729607790403,0.0787726070678623,-0.378387658682234,0.922289415529812,0.334954813847887,0,0,0,1,-1.81075,-21.58133,344.21200,0.08594,0.88983,-0.95868,6.45097,11.66591,310.31962,0.07199,0.70546,-0.96053,-0.86387,0.49381,19.98512,0.26469,-1.98891,1.61427,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.3941435,-0.137004433262654,0.975129591122966,-0.174218870902072,0.23087953242403,-0.990468826789005,-0.132335277400142,0.0381964388023958,0.805362442215338,0.0141911732855891,0.177791431934894,0.983965941175384,0.0951297491652814,0,0,0,1,-0.169445506522643,0.906680522964641,0.38628860245113,0.250332162965767,-0.982385431137523,-0.186721739381822,0.00734212663780043,0.763688477731156,0.0787854274288434,-0.378240192647021,0.922348853869022,0.33504124957295,0,0,0,1,-1.63506,-16.07665,343.65691,0.08355,0.88799,-0.95869,3.13048,10.07383,309.08386,0.09316,0.70659,-0.96052,-0.86395,0.49345,19.98350,0.26473,-1.98824,1.61720,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.4041435,-0.13736464144547,0.975024209553843,-0.174524935553392,0.230931108004781,-0.990419892311197,-0.132689268227941,0.0382375477409173,0.805342410536481,0.0141249486133566,0.17810544404589,0.983910121101973,0.095135619020011,0,0,0,1,-0.169741832014535,0.906644336555805,0.386243447509633,0.250323144321039,-0.982331927398278,-0.187006129827751,0.00726284622858075,0.763646458359332,0.0788146943981563,-0.378186441367038,0.92236839844754,0.334966805395482,0,0,0,1,-1.84776,-20.01913,340.56542,0.08250,0.88996,-0.95867,6.48612,10.16507,307.86299,0.07346,0.70617,-0.96052,-0.86380,0.49321,19.98552,0.26482,-1.98785,1.61968,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.4141437,-0.137585496008455,0.974945443091317,-0.174790861502679,0.230997433840686,-0.990389914678722,-0.132904965620418,0.0382639900431442,0.805328166281709,0.014074728977966,0.178375666061574,0.983861864782744,0.0951563228823518,0,0,0,1,-0.170034727583152,0.906445742268455,0.386580481974406,0.250330261739859,-0.982267912567595,-0.187343221800247,0.00723481157035522,0.763616138639881,0.0789811981218594,-0.378495410260237,0.922227403485221,0.334967829812156,0,0,0,1,-2.45701,-20.06417,343.61707,0.08588,0.89071,-0.95867,7.67096,11.70690,309.09890,0.08429,0.70549,-0.96053,-0.86517,0.49234,19.98346,0.26542,-1.98950,1.62248,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.4241436,-0.137585496008455,0.974945443091317,-0.174790861502679,0.230997433840686,-0.990389914678722,-0.132904965620418,0.0382639900431442,0.805328166281709,0.014074728977966,0.178375666061574,0.983861864782744,0.0951563228823518,0,0,0,1,-0.170034727583152,0.906445742268455,0.386580481974406,0.250330261739859,-0.982267912567595,-0.187343221800247,0.00723481157035522,0.763616138639881,0.0789811981218594,-0.378495410260237,0.922227403485221,0.334967829812156,0,0,0,1,-2.19462,-18.23881,344.85610,0.08595,0.89055,-0.95867,5.54361,11.31475,312.75790,0.08547,0.70541,-0.96053,-0.86517,0.49234,19.98346,0.26542,-1.98950,1.62248,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.4341435,-0.137641908995482,0.974909572637713,-0.174946323304283,0.23115082900699,-0.990382466304683,-0.132958539788148,0.0382720245585504,0.805305620590151,0.0140511558478113,0.178531588851099,0.983833901442822,0.0951919092887699,0,0,0,1,-0.170207455238901,0.906571425218514,0.38620957149289,0.250335767760953,-0.982236078604342,-0.18750895316212,0.00726653104911312,0.763637065371545,0.0790053740907467,-0.378112132691953,0.922382541635288,0.334960198510061,0,0,0,1,-2.12618,-21.17911,333.83964,0.08130,0.88643,-0.95871,7.37305,11.39464,309.09585,0.08962,0.70591,-0.96053,-0.86412,0.49118,19.98573,0.26553,-1.98746,1.62394,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4738.4441436,-0.137684001960193,0.974872808360576,-0.175118085802668,0.231162397906596,-0.99037549177512,-0.132979633774532,0.0383776689495851,0.805304527289658,0.0141262087710264,0.17871665226375,0.98379922129937,0.0951929140557426,0,0,0,1,-0.170327357725236,0.906764224017592,0.385703846757877,0.250348723807618,-0.982218983666668,-0.187597819205101,0.00728080460520808,0.76364244098945,0.0789591660809648,-0.377605507415033,0.922593996048639,0.335011765589751,0,0,0,1,-2.48368,-18.91137,350.34287,0.08458,0.89505,-0.95862,4.03914,10.38203,310.91783,0.07652,0.70407,-0.96054,-0.86276,0.49077,19.98723,0.26538,-1.98484,1.62485,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
