Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
4201.6107282,-0.142497074531056,0.966766806046913,-0.212265419774453,0.271562760263867,-0.989770367775937,-0.137657492420738,0.0374843159255349,0.805045203055222,0.0070186708769136,0.215435442372611,0.976492996479992,0.101180557404293,0,0,0,1,-0.135053975111413,0.9822161916112,0.130429783117342,0.272513107464497,-0.990688265138307,-0.136148932275026,-0.000526387330073042,0.772079197760408,0.0172408465705695,-0.1292863515767,0.991457504681862,0.329425136354632,0,0,0,1,-2.71501,-35.17717,297.68651,0.09105,0.97575,-0.95781,0.67690,23.85545,420.31278,0.10074,0.67980,-0.96079,-8.93226,-3.07729,-63.77179,1.95723,-2.91556,5.21216,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.620728,-0.142858852023922,0.966500361788481,-0.21323334812248,0.272311746359406,-0.989717626010392,-0.13795526985058,0.0377804527728023,0.805299662647999,0.00709816221303478,0.216438092102816,0.976270672213546,0.101251445585842,0,0,0,1,-0.135613394176808,0.98231464398332,0.1291007318663,0.272580918337338,-0.99062324516287,-0.136617704344762,-0.00108553797149946,0.772145989170937,0.0165711060518586,-0.128037402993148,0.991631007425046,0.329555857501881,0,0,0,1,-3.66748,-33.63037,293.42967,0.09744,0.97467,-0.95783,5.32506,20.91238,420.28177,0.12358,0.68208,-0.96078,-9.15671,-3.26047,-63.76693,1.96261,-2.93343,5.23000,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.6307284,-0.143219897636459,0.966249891737719,-0.214124426457754,0.273022025477094,-0.989665217127935,-0.138264156776709,0.038024385454121,0.805560145680662,0.00713532489539459,0.217357340833717,0.976066143088495,0.101311954421309,0,0,0,1,-0.135883344191154,0.982410196311499,0.128086151075397,0.272721685236091,-0.99059240056783,-0.136839028456336,-0.00134983566412383,0.772161700102226,0.0162010912341493,-0.127064598132112,0.991762260499635,0.329693393692599,0,0,0,1,-2.11826,-34.58334,300.74421,0.11228,0.97068,-0.95787,2.74886,26.62071,423.39186,0.10599,0.68047,-0.96079,-9.36695,-3.43382,-63.77214,1.97356,-2.95275,5.23791,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.6407281,-0.143346179323881,0.966079559699581,-0.214807427349844,0.273637475518343,-0.989647096418382,-0.138365936098456,0.0381251209656389,0.805798109571141,0.00710987140750002,0.218048642264987,0.97591213778642,0.101378404098816,0,0,0,1,-0.136390581714345,0.98248791770999,0.126945651271095,0.272760916577659,-0.990533528079198,-0.137257738130262,-0.0019322835333212,0.772221602978613,0.0155258267077653,-0.126007466827685,0.991907896642646,0.329742662460401,0,0,0,1,-1.48047,-35.75247,297.06996,0.09744,0.97771,-0.95780,4.99255,22.08255,424.56632,0.11182,0.68065,-0.96079,-9.57377,-3.58994,-63.75823,1.97576,-2.97126,5.25385,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.6507284,-0.143344300594264,0.965903969390013,-0.215596916685555,0.274294581041068,-0.989647853384271,-0.138347240329568,0.0381738288897838,0.806064325505201,0.00704501754277709,0.218837030816777,0.975736127961113,0.101457230274617,0,0,0,1,-0.136778350039319,0.982528594606221,0.126211700717054,0.272831990462878,-0.990488627556374,-0.137573049444551,-0.00243962336968095,0.772238285741622,0.0149663300722147,-0.125344953460069,0.992000446879041,0.329800956370498,0,0,0,1,-0.87765,-35.42689,296.46267,0.09755,0.97273,-0.95785,4.81933,29.43506,421.58838,0.10463,0.68211,-0.96077,-9.78753,-3.75628,-63.76112,1.98232,-2.99933,5.26571,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.6607282,-0.14309541438395,0.965750091709532,-0.216449796514803,0.274872676394045,-0.989684621184113,-0.138094918680336,0.0381339191050583,0.806327069795423,0.00693722043668865,0.219673826749263,0.975548794826287,0.101546474863641,0,0,0,1,-0.137207244235992,0.982517201801026,0.125833968501766,0.272915335325211,-0.990436293367662,-0.137940050507216,-0.00291262459925601,0.772277991609589,0.0144958419414215,-0.125030169312643,0.992047169785967,0.329875715094915,0,0,0,1,-1.18145,-35.47703,300.73494,0.09753,0.97702,-0.95780,5.89012,22.82470,413.58662,0.11250,0.68224,-0.96077,-9.96292,-3.90999,-63.79465,1.98973,-3.02749,5.28064,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.670728,-0.14309541438395,0.965750091709532,-0.216449796514803,0.274872676394045,-0.989684621184113,-0.138094918680336,0.0381339191050583,0.806327069795423,0.00693722043668865,0.219673826749263,0.975548794826287,0.101546474863641,0,0,0,1,-0.137207244235992,0.982517201801026,0.125833968501766,0.272915335325211,-0.990436293367662,-0.137940050507216,-0.00291262459925601,0.772277991609589,0.0144958419414215,-0.125030169312643,0.992047169785967,0.329875715094915,0,0,0,1,-0.58179,-35.04714,289.75219,0.09647,0.97248,-0.95785,4.65874,23.29568,424.57862,0.11505,0.68116,-0.96078,-9.96289,-3.90997,-63.79462,1.98973,-3.02749,5.28064,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.6807279,-0.142649034486959,0.965634062834507,-0.217260673457605,0.275342332746184,-0.989750186855411,-0.137664861028601,0.0379865094626438,0.80659277705102,0.00677190833790203,0.220452541005367,0.97537430918185,0.10160090910489,0,0,0,1,-0.137215199729251,0.982588002042401,0.125271429955044,0.272943411724381,-0.990441849326221,-0.13789176992889,-0.00329541385160503,0.772316770273219,0.0140358664173788,-0.124526253825268,0.992117117109161,0.329930186099465,0,0,0,1,3.02560,-32.64311,301.98292,0.09769,0.97104,-0.95786,7.38854,24.02567,419.09168,0.11248,0.68177,-0.96078,-10.09280,-4.05497,-63.79501,1.99809,-3.04357,5.27909,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.690728,-0.142010286105515,0.965562367550875,-0.217996574751463,0.275846856482915,-0.98984254683028,-0.137029945327336,0.0378759071260406,0.806860312745449,0.00669949340512055,0.22116105662645,0.97521439604082,0.101660584537766,0,0,0,1,-0.137539236987311,0.982660896574614,0.124340838252123,0.273039443431258,-0.990405207840376,-0.138141532145708,-0.0038060536730995,0.772358091802351,0.013436569978269,-0.123671301932994,0.992232376378723,0.330011937495098,0,0,0,1,4.39672,-39.02098,301.91837,0.10404,0.97180,-0.95786,3.70553,24.86702,417.88050,0.10523,0.68266,-0.96077,-10.25002,-4.20922,-63.80679,2.00413,-3.05612,5.28962,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4201.7007281,-0.141015082054297,0.965541652876529,-0.218733126777699,0.276312069656909,-0.989985420067699,-0.136052706197841,0.0376635942044918,0.807194812863329,0.00660653880286866,0.221853754320027,0.975057697766627,0.101754669849378,0,0,0,1,-0.137562943226891,0.982870612435438,0.122645315298257,0.273088240962816,-0.990409259291231,-0.138103414488,-0.00412368630705306,0.772423489535038,0.0128846862872606,-0.12203631377709,0.992442137294453,0.330089804262108,0,0,0,1,3.06700,-34.41833,296.47161,0.09649,0.97826,-0.95779,3.70955,24.66626,407.50198,0.10788,0.67922,-0.96080,-10.39668,-4.39490,-63.84983,2.01631,-3.05129,5.29194,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
