Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
4129.5755141,-0.141485936235189,0.977184394716935,-0.158406308416535,0.259260799930556,-0.98993820824411,-0.139990594416386,0.0206159180823368,0.834960038962973,-0.00202984003542939,0.15972931234586,0.987158828442843,0.0985006096066481,0,0,0,1,-0.142795123849005,0.971798505767713,0.18766293696603,0.284556953986978,-0.989751708310222,-0.14000590328774,-0.0281046059546372,0.795275159417876,-0.00103809288581658,-0.189752916719981,0.981831437303921,0.318941684968936,0,0,0,1,2.87788,-26.26894,335.61808,0.08525,0.96782,-0.95789,4.96983,22.96885,397.10803,0.09492,0.69762,-0.96061,-9.52577,-15.25711,-61.76221,2.95637,-4.26506,5.30469,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.5855142,-0.141474865823861,0.977188487100084,-0.158390922597765,0.259277041004364,-0.98993980933738,-0.139979072721607,0.0206176108645759,0.834974491637501,-0.0020241223343983,0.159714346874044,0.987161276795475,0.098505619401589,0,0,0,1,-0.142800451686782,0.971808181453847,0.18760892341197,0.284561666417376,-0.989751004076203,-0.140014634932615,-0.0280877690295548,0.795277590236423,-0.0010279299335606,-0.189697069144866,0.981842224005879,0.318950369692171,0,0,0,1,2.91266,-27.75750,331.94081,0.07847,0.96625,-0.95791,8.35567,21.79070,400.75744,0.09506,0.69784,-0.96061,-9.53445,-15.26589,-61.76509,2.95739,-4.26566,5.30506,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.5955143,-0.141439909632846,0.977201840648007,-0.158339943944923,0.259294585664625,-0.989944803077967,-0.139945533620029,0.0206054400660219,0.835007510664956,-0.00202329155224357,0.159662226263666,0.987169719573691,0.098494508938884,0,0,0,1,-0.142732082200342,0.971783147805671,0.187790302866403,0.284578083576084,-0.9897608166358,-0.139937370594348,-0.0281261988611856,0.795279617991051,-0.00105368336124489,-0.189881993688868,0.981806420691752,0.318947254311009,0,0,0,1,5.05492,-27.99391,330.10663,0.08996,0.96663,-0.95791,8.67437,21.21227,398.31000,0.09632,0.69880,-0.96060,-9.54665,-15.28295,-61.74948,2.95912,-4.27145,5.30118,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.605514,-0.141307287637677,0.977202227712416,-0.158455691572285,0.259275288875438,-0.989963616439191,-0.139822555748507,0.0205366414206947,0.835019430538111,-0.00208722717871135,0.159767339361079,0.987152568223522,0.0984802608584159,0,0,0,1,-0.142631637125444,0.971743914564472,0.188069679653019,0.284586257814211,-0.989775268818526,-0.13982383252715,-0.0281827041546634,0.795290570660039,-0.00108974709468002,-0.190166460078159,0.981751365138768,0.318950417067974,0,0,0,1,2.92702,-28.36766,331.93467,0.08997,0.96928,-0.95788,8.94338,22.75097,397.71501,0.09495,0.69762,-0.96061,-9.52671,-15.28196,-61.74324,2.95942,-4.27319,5.29653,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.6155139,-0.141307287637677,0.977202227712416,-0.158455691572285,0.259275288875438,-0.989963616439191,-0.139822555748507,0.0205366414206947,0.835019430538111,-0.00208722717871135,0.159767339361079,0.987152568223522,0.0984802608584159,0,0,0,1,-0.142631637125444,0.971743914564472,0.188069679653019,0.284586257814211,-0.989775268818526,-0.13982383252715,-0.0281827041546634,0.795290570660039,-0.00108974709468002,-0.190166460078159,0.981751365138768,0.318950417067974,0,0,0,1,2.92040,-28.08099,333.76870,0.08596,0.96796,-0.95789,7.41279,22.95264,404.43171,0.09589,0.69693,-0.96062,-9.52671,-15.28195,-61.74323,2.95942,-4.27318,5.29653,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.6255139,-0.141270016373993,0.977202115431657,-0.158489659647986,0.259285478303582,-0.989968815424552,-0.139792490458046,0.0204895453737729,0.835033842912683,-0.00213323469746041,0.15979438945568,0.987148109440856,0.0984849256649707,0,0,0,1,-0.142747262683432,0.971672883891295,0.188348633302649,0.284575775570693,-0.989758588584625,-0.139928727528121,-0.0282474489870223,0.795308893443786,-0.00109189283675681,-0.190451917991591,0.981695983705214,0.318937732128336,0,0,0,1,4.46590,-28.91123,328.87683,0.08575,0.96587,-0.95791,7.75285,21.46513,401.36474,0.09576,0.69785,-0.96061,-9.53084,-15.28617,-61.74439,2.95932,-4.28047,5.30030,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.635514,-0.141248701400219,0.977205736028021,-0.158486373093723,0.25928900202674,-0.989971783900465,-0.139776546928146,0.0204547046472788,0.835054438719423,-0.00216421934216715,0.159786247501961,0.987149347236828,0.0984683237445003,0,0,0,1,-0.142742506975937,0.971688321522734,0.188272581007404,0.284579606582497,-0.989759283697525,-0.139929815873713,-0.0282173477566432,0.795306509180499,-0.00107352158530871,-0.190372350326643,0.981711471200898,0.318910515375159,0,0,0,1,3.87268,-29.62165,337.41522,0.08625,0.96393,-0.95793,8.03510,22.43049,397.10168,0.09352,0.69828,-0.96061,-9.53301,-15.29325,-61.72463,2.96016,-4.27898,5.29952,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.6455141,-0.141220500647243,0.977217184885161,-0.158440817471316,0.259309878371905,-0.989975839702758,-0.139748943036173,0.020447971519123,0.835069347296985,-0.0021598275269068,0.159740240085259,0.987156839779185,0.0984671899081691,0,0,0,1,-0.142778580774931,0.971693750973508,0.188217122268507,0.284581723679462,-0.989754064346977,-0.139960888337206,-0.0282467959493771,0.795312884580163,-0.00110419839075915,-0.190321699144041,0.981721228621795,0.318912365903355,0,0,0,1,2.59321,-27.15453,331.94697,0.08181,0.96467,-0.95792,10.46810,22.81141,395.27362,0.09484,0.69809,-0.96061,-9.54788,-15.30290,-61.71697,2.96022,-4.28080,5.30035,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.655514,-0.14117740639805,0.977216900837657,-0.158481026994547,0.259332323817602,-0.989981990560385,-0.139705653483837,0.0204461862253159,0.835072778796216,-0.00216033623205081,0.159779902247772,0.987150364868643,0.0984599663502232,0,0,0,1,-0.142778669548776,0.971678543850121,0.188295695237226,0.284605649043088,-0.989754055416322,-0.139960118206165,-0.0282508341563852,0.795304034571735,-0.00109684181227876,-0.190400040409044,0.981706070862161,0.318905121145911,0,0,0,1,-0.43524,-28.17224,334.98957,0.08768,0.96755,-0.95790,8.33889,22.48062,392.82941,0.09822,0.69934,-0.96060,-9.55476,-15.30506,-61.71217,2.96060,-4.28318,5.29988,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4129.6655142,-0.141135017934739,0.977220158030001,-0.158498876954478,0.259348984791854,-0.98998797952758,-0.139664905953732,0.0204330644426362,0.835085006543996,-0.00216912314382012,0.159795809179933,0.987147821877012,0.09845958753031,0,0,0,1,-0.142720546074834,0.971660152231511,0.188434384038913,0.284609363705659,-0.98976244200166,-0.139897398881064,-0.0282681517668801,0.795307349328112,-0.00110555712945504,-0.19053971735036,0.981678978282844,0.318899167757614,0,0,0,1,1.99058,-27.48624,333.16458,0.08599,0.96571,-0.95791,8.95756,22.14695,397.09855,0.09625,0.70019,-0.96059,-9.56178,-15.31174,-61.71015,2.96138,-4.28730,5.29732,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
