Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
6502.4597336,-0.155998500609146,0.971161204246912,-0.180306971281191,0.212709581441709,-0.987750401394346,-0.152694876998009,0.0321465075419389,0.793152387720718,0.0036874937080702,0.18311309608665,0.983085024295784,0.0909890564183751,0,0,0,1,-0.167243426621073,0.901283056496478,0.399648112228463,0.239618331278532,-0.98579625226462,-0.159176825482094,-0.0535584459696788,0.763181560887256,0.0153433983397775,-0.402928904210075,0.915102780500468,0.324120014735215,0,0,0,1,-2.90417,-39.96474,348.30017,0.07518,0.92161,-0.95835,1.64606,8.27497,302.35202,0.07419,0.72455,-0.96034,-0.71555,0.68891,20.13914,0.05242,-2.09007,1.45995,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.4697337,-0.155998500609146,0.971161204246912,-0.180306971281191,0.212709581441709,-0.987750401394346,-0.152694876998009,0.0321465075419389,0.793152387720718,0.0036874937080702,0.18311309608665,0.983085024295784,0.0909890564183751,0,0,0,1,-0.167243426621073,0.901283056496478,0.399648112228463,0.239618331278532,-0.98579625226462,-0.159176825482094,-0.0535584459696788,0.763181560887256,0.0153433983397775,-0.402928904210075,0.915102780500468,0.324120014735215,0,0,0,1,-2.90417,-39.96474,348.30017,0.07518,0.92161,-0.95835,1.64606,8.27497,302.35202,0.07419,0.72455,-0.96034,-0.71555,0.68891,20.13914,0.05242,-2.09007,1.45995,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.479734,-0.156275793151512,0.97111881048347,-0.180295079701017,0.212766840992254,-0.987707031347581,-0.15298948962271,0.0320790844079726,0.793038483032469,0.00356935373015332,0.183091902532412,0.983089402031441,0.0909691967357291,0,0,0,1,-0.167496260127986,0.901198234178803,0.399733548156618,0.239620383474764,-0.985751885912396,-0.159439636760853,-0.0535931973196969,0.763069905907845,0.0154352790802167,-0.403014778453977,0.9150633870686,0.32409683989973,0,0,0,1,-3.56424,-37.85584,349.54234,0.07446,0.92316,-0.95834,2.22808,9.49123,304.19522,0.07421,0.73281,-0.96025,-0.71605,0.69022,20.13906,0.05265,-2.09048,1.46220,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.4897341,-0.156549595709934,0.971101273157274,-0.180152023325265,0.212842090050561,-0.98766390360466,-0.153276019963877,0.0320386874854799,0.792904176775358,0.00349982903944246,0.182945306322971,0.983116948740123,0.0909612495324978,0,0,0,1,-0.167826421652633,0.901161007380195,0.399679053683566,0.239625859154339,-0.985694363331522,-0.159779600115586,-0.0536390175622855,0.762994421456555,0.0155231602787856,-0.40296342772863,0.915084507283554,0.324076991407715,0,0,0,1,-2.32364,-38.69939,345.26080,0.07410,0.92278,-0.95834,2.49103,11.29818,307.26522,0.08272,0.72787,-0.96030,-0.71619,0.69043,20.13964,0.05292,-2.09018,1.46512,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.4997336,-0.156755174367858,0.971068688025285,-0.180148874694409,0.212891829508762,-0.98763176137289,-0.153503782495073,0.0319383229301007,0.792786432789253,0.00336077469380791,0.182927253067969,0.983120837698845,0.0909504762532301,0,0,0,1,-0.168102805040932,0.901290306243755,0.399271105665416,0.239700682525155,-0.98564873017983,-0.160017511757159,-0.0537681047432378,0.762916273069692,0.0154296966416311,-0.402579614850701,0.915255058425937,0.324091157939654,0,0,0,1,-2.32364,-38.69939,345.26080,0.07410,0.92278,-0.95834,2.49103,11.29818,307.26522,0.08272,0.72787,-0.96030,-0.71659,0.69135,20.14137,0.05252,-2.08826,1.46732,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.5097337,-0.156953376029926,0.971030085298889,-0.180184438581819,0.212955943110202,-0.98760066252165,-0.153717863093947,0.0318706238531966,0.792651763580108,0.00324977249714353,0.182952488208106,0.983116479344574,0.0909800512755068,0,0,0,1,-0.168453037299389,0.901340329025499,0.399010424260172,0.23973925079294,-0.985588329707149,-0.160367148170566,-0.0538330044690655,0.762817615632958,0.0154663043627218,-0.402328371788134,0.915364899178166,0.324097813606375,0,0,0,1,-3.32654,-35.01093,340.41514,0.07048,0.92112,-0.95836,0.90888,13.67834,309.73116,0.07315,0.72828,-0.96030,-0.71674,0.69211,20.14243,0.05257,-2.08697,1.47037,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.5197338,-0.157151423136409,0.9710114194436,-0.180112201683097,0.213055368499033,-0.987569628464669,-0.153940105040735,0.0317598166909454,0.792507132210745,0.00311265450694653,0.18286443763328,0.983133311913559,0.0909648391274267,0,0,0,1,-0.168734607357754,0.901251885849381,0.399091258941933,0.23985716182815,-0.985538409200475,-0.160664702389917,-0.0538599556185789,0.762772849876798,0.0155784934495977,-0.402407833554792,0.915328084609086,0.324138142128146,0,0,0,1,-4.24330,-34.98337,335.53263,0.07489,0.92123,-0.95836,4.60000,12.50124,313.99088,0.07017,0.72718,-0.96031,-0.71964,0.69179,20.14080,0.05292,-2.08763,1.47293,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.5297337,-0.157290820554136,0.970982336110998,-0.180147281368713,0.213098907033289,-0.987547616474919,-0.154086050140336,0.0317368310799474,0.792407986997073,0.00305772089974643,0.182895924779321,0.983127654304432,0.0909684493162937,0,0,0,1,-0.169094167205318,0.901178087503173,0.39910576433938,0.239866630239565,-0.985476217386393,-0.161006403501602,-0.053977684600368,0.762681970539123,0.0156150760378058,-0.402436542936908,0.915314817471797,0.324152735223173,0,0,0,1,-4.24330,-34.98337,335.53263,0.07489,0.92123,-0.95836,4.60000,12.50124,313.99088,0.07017,0.72718,-0.96031,-0.72013,0.69240,20.14002,0.05301,-2.08779,1.47599,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.5397337,-0.157376417218729,0.970961159319784,-0.180186886741355,0.213129041062367,-0.9875341731711,-0.154182652695302,0.0316850450898798,0.792351878869633,0.00298326144748284,0.182927191106477,0.983122027760918,0.0909399171190854,0,0,0,1,-0.169392437038384,0.901103420217107,0.399147850166184,0.239845907506237,-0.985424554810834,-0.161285922242039,-0.0540856374898183,0.7626566955784,0.0156401758884593,-0.402491795484279,0.915290077831413,0.324160575657805,0,0,0,1,-5.47103,-34.70088,334.92546,0.07319,0.92132,-0.95836,1.26627,11.48249,316.42318,0.07308,0.72672,-0.96031,-0.72003,0.69180,20.13930,0.05313,-2.08806,1.47851,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6502.5497339,-0.157476229917201,0.970931772789403,-0.18025788035236,0.213185078225326,-0.987518692701333,-0.15430421965526,0.0315759903463519,0.792277296893217,0.00284358243789007,0.182980499914771,0.983112541879481,0.0909650193166995,0,0,0,1,-0.169699006951182,0.901131997568861,0.398953128611999,0.239887113890099,-0.985371835744801,-0.161577339998644,-0.0541769935786004,0.762597803839462,0.0156411659451635,-0.402310957916523,0.91536960165067,0.324134436243036,0,0,0,1,-2.40026,-35.48908,329.42316,0.07336,0.92731,-0.95830,1.93537,9.00715,321.28115,0.07623,0.72546,-0.96033,-0.72046,0.69195,20.14084,0.05310,-2.08712,1.48108,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
