Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
5680.2811694,-0.123735560944914,0.989611038443855,-0.0732097234685889,0.207630553008004,-0.992298244374676,-0.122964324519482,0.014966585246763,0.813511016569076,0.00580891280509802,0.0744977763370408,0.997204353414854,0.0798426633354572,0,0,0,1,-0.133229902553768,0.937948529945604,0.320160130466947,0.260160302403513,-0.990393323114257,-0.138067047349287,-0.00765300009684811,0.770999039685942,0.0370254382740729,-0.318104061748492,0.947332614202045,0.304661852300163,0,0,0,1,5.01320,-26.34406,287.39647,0.01741,0.96118,-0.95794,8.25962,25.91448,415.44811,0.05243,0.67538,-0.96082,6.88983,-3.98490,-38.43845,2.33174,-3.14039,4.11053,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.2911693,-0.123776016854719,0.98961003962701,-0.0731549373492759,0.207720659856376,-0.99229292344038,-0.123002122264578,0.0150080378821498,0.813537764258595,0.00585389285666441,0.0744487603697733,0.997207761337589,0.0798444177141966,0,0,0,1,-0.133189294872506,0.938046260744244,0.31989065779295,0.260157863589285,-0.990400874481614,-0.138013207136888,-0.00765259384880235,0.77102667484909,0.0369706404063233,-0.31783921505226,0.947423666419098,0.304678417221387,0,0,0,1,8.37620,-26.56402,286.78285,0.03728,0.96286,-0.95793,5.57123,23.40926,415.42374,0.05353,0.68467,-0.96073,6.84103,-4.00793,-38.43090,2.33207,-3.14500,4.10843,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3011692,-0.123615599143037,0.989639772724134,-0.0730236864908802,0.20777797677299,-0.992313326891207,-0.122848841887858,0.0149165576369455,0.813558516916907,0.00579114166515535,0.0743062932351739,0.997218756423327,0.0797869899745769,0,0,0,1,-0.13322578001699,0.938148505122051,0.319575382821204,0.260173090321846,-0.990402775710249,-0.137991353586204,-0.0077939814721677,0.771052364041572,0.0367867269349765,-0.317546690497346,0.947528874799288,0.304681414255683,0,0,0,1,5.30356,-25.71445,286.18194,0.03425,0.96336,-0.95792,6.78497,23.72465,417.25769,0.05787,0.67911,-0.96079,6.79604,-4.01869,-38.34988,2.32787,-3.14476,4.10438,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3111692,-0.123418177099546,0.989670251554266,-0.0729450372187224,0.207824899550587,-0.992337899539139,-0.122653207676764,0.0148918856787711,0.813598692785275,0.00579111182686071,0.074224051290777,0.997224829924863,0.0797063308332298,0,0,0,1,-0.133038479186334,0.938159815291117,0.319620282358117,0.260182841095611,-0.990426648844151,-0.137824743247024,-0.00770672607289435,0.771104123040564,0.0368214378052713,-0.317585729463859,0.947514432258096,0.304704357932378,0,0,0,1,5.01246,-26.31951,284.95518,0.02815,0.96436,-0.95791,3.80529,20.62050,415.39624,0.05692,0.68122,-0.96077,6.76330,-4.04712,-38.25111,2.32820,-3.14665,4.09428,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3211693,-0.123283127090018,0.989700016953027,-0.0727693019573816,0.207918324653448,-0.992354458767438,-0.122518551299831,0.0148955399848566,0.813633649474169,0.00582652737140338,0.0740493099487711,0.99723765572604,0.0796841176921039,0,0,0,1,-0.13294960349632,0.938198070786797,0.319544958928712,0.260198894522047,-0.990438810999722,-0.137739502714848,-0.00767180892269592,0.771133710992114,0.0368162841934023,-0.317509659039399,0.947540139539913,0.304738824265656,0,0,0,1,5.32380,-26.58673,281.90049,0.03316,0.96545,-0.95790,7.49548,19.47408,416.60436,0.06696,0.68194,-0.96076,6.69767,-4.07738,-38.20763,2.32878,-3.15523,4.08895,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3311692,-0.123166379077178,0.989719808242957,-0.0726971623039403,0.207966269744112,-0.992368891788949,-0.122402697105356,0.0148847287434275,0.813667391263051,0.00583338195961458,0.0739757018452997,0.99724304567728,0.0796799915800794,0,0,0,1,-0.132850757483725,0.938409410097444,0.31896494650175,0.260136536796139,-0.990455383726169,-0.137621934686028,-0.00764032846190454,0.771110896329154,0.0367268122318717,-0.316935552228745,0.94773580243786,0.304738883591441,0,0,0,1,6.25529,-27.23670,287.99749,0.03290,0.95876,-0.95797,6.97613,28.58236,420.35839,0.05883,0.68186,-0.96076,6.66768,-4.10495,-38.18921,2.33010,-3.15239,4.08534,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3411691,-0.123041539948451,0.989748200904606,-0.0725225449172489,0.208052296779107,-0.992384380105188,-0.122280840017382,0.0148539958800395,0.813698343565195,0.00583359884864873,0.0737978987628928,0.997256248749707,0.0796729496142483,0,0,0,1,-0.13271426483616,0.938584006563614,0.318507761392508,0.260145940310686,-0.990475520373042,-0.137480593564598,-0.00757631923196689,0.77113206081527,0.0366776150155206,-0.31647960722453,0.947890030599289,0.304777086434358,0,0,0,1,6.29137,-28.76822,288.59247,0.03303,0.95947,-0.95796,7.45166,21.32908,414.18149,0.06010,0.68059,-0.96077,6.60546,-4.12885,-38.16093,2.32973,-3.15508,4.07968,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3511692,-0.12290033132768,0.989773537238438,-0.0724158706430917,0.208136984027151,-0.992402080071069,-0.122143998254484,0.0147983183784725,0.813762032771087,0.0058018201728155,0.0736843758289907,0.99726479532173,0.0795963341844577,0,0,0,1,-0.132631819902444,0.938714034437087,0.318158596511008,0.260134586350661,-0.990492195608927,-0.137356300402112,-0.00764544323517125,0.771147894526737,0.0365241991766667,-0.316147643557355,0.948006730551456,0.304780965256309,0,0,0,1,5.68855,-29.09379,289.19976,0.03493,0.96560,-0.95790,6.42245,26.15807,417.28227,0.06700,0.68283,-0.96075,6.55446,-4.16712,-38.05918,2.32902,-3.15530,4.07165,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3611693,-0.122770613375176,0.989795691325161,-0.0723328141126631,0.208232801092688,-0.992418627016772,-0.12202223218781,0.0146923098998731,0.81379531266627,0.00571617138763816,0.0735882126247119,0.997272391771282,0.0795995966580096,0,0,0,1,-0.132506391785481,0.938908014267778,0.317638180768301,0.260137229167077,-0.990512254461053,-0.137213606090934,-0.00761318505356667,0.771184901460345,0.0364361991152175,-0.315633268499898,0.948181546030555,0.304829243645429,0,0,0,1,6.29724,-29.03034,284.31715,0.03278,0.96602,-0.95789,9.28314,21.34147,417.23297,0.05520,0.68036,-0.96077,6.49561,-4.18372,-38.04384,2.32741,-3.15698,4.06675,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5680.3711692,-0.122770613375176,0.989795691325161,-0.0723328141126631,0.208232801092688,-0.992418627016772,-0.12202223218781,0.0146923098998731,0.81379531266627,0.00571617138763816,0.0735882126247119,0.997272391771282,0.0795995966580096,0,0,0,1,-0.132506391785481,0.938908014267778,0.317638180768301,0.260137229167077,-0.990512254461053,-0.137213606090934,-0.00761318505356667,0.771184901460345,0.0364361991152175,-0.315633268499898,0.948181546030555,0.304829243645429,0,0,0,1,6.81503,-25.08068,287.40862,0.03451,0.96509,-0.95790,2.54408,22.34860,422.73859,0.05914,0.68130,-0.96077,6.49561,-4.18371,-38.04383,2.32741,-3.15698,4.06675,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
