Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
4890.2936294,-0.15189548233642,0.974552849070276,-0.164847269378655,0.218364300166891,-0.988387957955409,-0.150465081950768,0.0212042037923038,0.844892057274785,-0.00413914099518162,0.166153861322852,0.986091293577988,0.0935479913370907,0,0,0,1,-0.175903445466689,0.896359417496178,0.406937279044809,0.255919828928914,-0.981075264982329,-0.193612214144434,0.00238763163271666,0.800571712461539,0.0809281951908171,-0.398816101437317,0.913453085814162,0.330585216696886,0,0,0,1,-0.49275,-12.92617,275.93579,0.06247,0.96483,-0.95792,5.29151,9.21763,368.89207,0.09377,0.73048,-0.96028,-7.92936,-7.55348,24.56837,0.48378,-1.83926,2.35313,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3036293,-0.152428238067518,0.974469439986328,-0.164848487983956,0.218330321274789,-0.988305671151359,-0.151000124604365,0.0212356731863814,0.844800981084316,-0.00419862630424059,0.16615759768676,0.986090418951121,0.0935381835198261,0,0,0,1,-0.17708142632264,0.895972971119078,0.407277236619657,0.255938063522342,-0.980887927547751,-0.194567666463729,0.0015477006034163,0.800252627331202,0.0806296808128385,-0.399219260177217,0.913303368195159,0.33052062716618,0,0,0,1,0.50167,-16.26661,276.51228,0.06260,0.96292,-0.95793,4.87892,13.78045,369.54846,0.07672,0.72903,-0.96029,-7.86187,-7.47693,24.51994,0.48200,-1.84405,2.35725,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3136295,-0.153099901738192,0.974384752519358,-0.16472656850796,0.218347402149017,-0.988201879632918,-0.15166389146899,0.0213359470364391,0.844697455976897,-0.00419364871630004,0.16604962728343,0.986108620771606,0.0935288741808324,0,0,0,1,-0.178088476586401,0.895111910008891,0.408728898698525,0.255938846118049,-0.980727401062324,-0.195380352914997,0.000565212632527956,0.799985543553497,0.0803635127618559,-0.400750985431647,0.912655759668295,0.330418253002962,0,0,0,1,-0.10944,-16.25028,273.46072,0.07316,0.96447,-0.95792,6.09192,14.12038,368.94112,0.06398,0.73003,-0.96028,-8.46082,-8.09337,24.90336,0.49853,-1.83154,2.42433,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3236294,-0.15380066303276,0.974294354400811,-0.164608617197849,0.218348172302253,-0.988093473190577,-0.152339149564329,0.0215435944377548,0.844599123951812,-0.00408652895177999,0.165962133439463,0.986123789524835,0.0934537837011122,0,0,0,1,-0.178886271930425,0.894004045084694,0.410799895784863,0.255942014643896,-0.980602422566003,-0.19600706329492,-0.000450777243128531,0.79973410171788,0.08011668327381,-0.402912024114797,0.911725528931899,0.330293956453087,0,0,0,1,1.40055,-15.56742,269.80483,0.06362,0.96281,-0.95794,6.08512,14.41319,370.16484,0.07901,0.72853,-0.96030,-9.47170,-9.13605,25.55246,0.52694,-1.80888,2.52910,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3336292,-0.154673345774408,0.974196111375335,-0.164372035222869,0.218378634267688,-0.987957192477155,-0.153206880095987,0.0216403781337626,0.844484323482171,-0.00410095010572997,0.165739731210422,0.986161137836513,0.0934095999925935,0,0,0,1,-0.179572394828317,0.893042972652965,0.412587049754622,0.255940621782074,-0.980511719018735,-0.196454807630773,-0.00152749268105473,0.799545939699931,0.0796905890000154,-0.404820749859049,0.910916986174527,0.330165033915595,0,0,0,1,0.46559,-14.73509,275.91731,0.06249,0.96384,-0.95793,10.44310,10.83438,371.95867,0.07544,0.72952,-0.96029,-9.59842,-9.25522,25.61637,0.53190,-1.81853,2.54510,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3436294,-0.155635064770846,0.974077907782984,-0.164164889792055,0.218426837433592,-0.987806390080574,-0.154150657082589,0.0218229126192901,0.844364182498791,-0.0040489046497047,0.165559524606144,0.986191617451473,0.0933445136784168,0,0,0,1,-0.179963942183744,0.892404384389994,0.413796477950146,0.255970400390954,-0.980474092971141,-0.19663433631984,-0.00235053855467632,0.799366905077052,0.0792689634903993,-0.406139738390689,0.910366508218633,0.330061798311157,0,0,0,1,1.11996,-16.58801,279.56077,0.06500,0.96333,-0.95793,6.36261,15.60385,373.83902,0.07560,0.72985,-0.96028,-9.34864,-8.98087,25.43675,0.52559,-1.83787,2.52127,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3536294,-0.156567695739412,0.973980349727416,-0.16385645105663,0.218497988535448,-0.987659020891007,-0.155073741420788,0.0219503493001653,0.844246875447606,-0.00403062223809983,0.165271024303373,0.986240078463128,0.0932699373898018,0,0,0,1,-0.180377735924607,0.892021199579395,0.414442003035486,0.25602126911918,-0.980441623471213,-0.196784722268654,-0.0031697852204679,0.799238673262041,0.0787283274703104,-0.40690796799343,0.910070295183076,0.329976404450017,0,0,0,1,-2.49824,-18.49848,278.93228,0.06975,0.96731,-0.95789,7.90886,14.74907,371.38842,0.07675,0.73429,-0.96024,-8.74328,-8.33881,25.02799,0.50841,-1.86583,2.46309,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3636295,-0.156567695739412,0.973980349727416,-0.16385645105663,0.218497988535448,-0.987659020891007,-0.155073741420788,0.0219503493001653,0.844246875447606,-0.00403062223809983,0.165271024303373,0.986240078463128,0.0932699373898018,0,0,0,1,-0.180377735924607,0.892021199579395,0.414442003035486,0.25602126911918,-0.980441623471213,-0.196784722268654,-0.0031697852204679,0.799238673262041,0.0787283274703104,-0.40690796799343,0.910070295183076,0.329976404450017,0,0,0,1,0.50922,-16.58396,277.72985,0.06470,0.96541,-0.95791,4.53076,15.60373,369.56690,0.07521,0.72974,-0.96028,-9.12213,-8.73476,25.27927,0.51836,-1.85164,2.50044,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3736292,-0.157699660627959,0.97385342628768,-0.163525184428324,0.218535205844495,-0.98747887476892,-0.156198566744741,0.0220796375972032,0.844115647874413,-0.00404006620361455,0.164959616484824,0.986292153481439,0.0932171608820203,0,0,0,1,-0.180784533567964,0.891619058553685,0.415129520724326,0.256064797649341,-0.980407354538732,-0.196941045944699,-0.00396522383937864,0.799061425337979,0.0782205694199902,-0.407712898126666,0.909753804859719,0.329908062812185,0,0,0,1,0.80751,-16.28397,278.95354,0.06006,0.96084,-0.95795,10.97376,14.22298,370.16143,0.07527,0.72968,-0.96028,-9.69982,-9.32746,25.65403,0.53242,-1.83572,2.55878,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4890.3836293,-0.158745663729343,0.973716902296475,-0.163325909045967,0.218542682896095,-0.987311043649225,-0.157243566878502,0.0221680568121685,0.844000285505454,-0.00409653325373011,0.164772558946268,0.98632322593049,0.0932042140128839,0,0,0,1,-0.181529225002812,0.891160495637788,0.41578864065655,0.256125834501236,-0.980304500912918,-0.197432978588389,-0.00483282519663869,0.798906324581938,0.0777835693021436,-0.408476797060471,0.909448522897566,0.329872262322564,0,0,0,1,0.52358,-17.19411,277.72371,0.06260,0.97064,-0.95786,3.97213,13.41089,373.81770,0.07709,0.72915,-0.96029,-8.25780,-7.81338,24.68876,0.49393,-1.89477,2.42206,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
