Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
4266.0341802,-0.182029100692866,0.973400286360688,-0.13913099042918,0.230138307554721,-0.98319141707884,-0.178143529896236,0.0399943279885564,0.809946786164836,0.0141452047335936,0.144072529900705,0.989466124975368,0.0906727388738036,0,0,0,1,-0.131657778796214,0.976386808942198,0.171275188444127,0.274840869233856,-0.990995266606598,-0.133888800795459,0.00148920093218619,0.784954394578085,0.024385858357637,-0.169536832419713,0.985222182807055,0.347639385277009,0,0,0,1,0.78773,-15.15482,379.06762,0.08091,0.90163,-0.95856,7.80854,5.93939,336.50808,0.07182,0.69843,-0.96060,5.06332,-2.50225,-55.64860,2.05235,-0.92373,4.70994,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.0441802,-0.182311520697975,0.973322449411938,-0.139305584467858,0.230325330847446,-0.983138748363008,-0.178411780125715,0.0400936731749751,0.809894661182438,0.0141703136949253,0.144266250978435,0.989437518550981,0.0906841043068634,0,0,0,1,-0.131674077665255,0.9765128344376,0.170542370276378,0.274840534550144,-0.990995692288759,-0.133885718789977,0.00148193465557134,0.784954456008919,0.0242803204001686,-0.168811618094596,0.985349352485204,0.347713221349301,0,0,0,1,-0.73773,-15.19072,379.06772,0.08018,0.90185,-0.95855,5.99254,5.28002,337.11238,0.07268,0.69953,-0.96059,4.99867,-2.49038,-55.65022,2.04709,-0.92183,4.71006,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.05418,-0.182694696297101,0.97323885336076,-0.13938743720917,0.230491195755476,-0.983068638288052,-0.178797591644073,0.0400939606625751,0.80985522114995,0.0140988621932755,0.144352373018844,0.989426000814702,0.0906967014884441,0,0,0,1,-0.131790788741704,0.976573390995799,0.170105201189247,0.27482491441431,-0.990982417223498,-0.133984627864406,0.00143160459305192,0.784935166722169,0.0241895460870867,-0.168382601728168,0.985424994880728,0.347761091427414,0,0,0,1,5.07924,-15.92658,374.78588,0.07695,0.90242,-0.95855,11.71953,8.39969,343.85621,0.07430,0.69523,-0.96063,4.93294,-2.46905,-55.64303,2.04085,-0.92593,4.71300,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.0641802,-0.183070454859028,0.973149720375224,-0.139517077321638,0.230672617461909,-0.982998484602554,-0.179160865026238,0.0401928142274358,0.809818397586145,0.0141176260697814,0.144503186761682,0.989403709617205,0.0907535613893689,0,0,0,1,-0.131894850648381,0.976566287501846,0.170065315646116,0.274752728791672,-0.990967550964581,-0.134093948854274,0.00145912546246296,0.784915136238475,0.0242296606032156,-0.168336757845563,0.985431814621916,0.34778306303915,0,0,0,1,2.91582,-14.78722,377.84990,0.07712,0.90487,-0.95852,9.56161,9.28921,341.42428,0.07491,0.69309,-0.96065,4.86357,-2.46695,-55.68083,2.03965,-0.94026,4.71779,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.0741803,-0.183517345532767,0.973062500721989,-0.139537969968116,0.230846718785919,-0.982913615274409,-0.179586398601306,0.0403679621857946,0.809796517534741,0.0142214279486129,0.144561999888536,0.989393617766952,0.0907923805872679,0,0,0,1,-0.132379757850554,0.976609239776824,0.169440656632906,0.274693594685129,-0.990904050658587,-0.134563015127271,0.00141580791511742,0.784836399549044,0.0241831330383236,-0.167712017583715,0.985539503743541,0.347813642098532,0,0,0,1,0.50362,-16.05882,377.22747,0.07927,0.90429,-0.95853,7.37039,11.61819,347.55219,0.07386,0.69628,-0.96062,4.79512,-2.47927,-55.69882,2.03974,-0.94381,4.73442,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.0841801,-0.183517345532767,0.973062500721989,-0.139537969968116,0.230846718785919,-0.982913615274409,-0.179586398601306,0.0403679621857946,0.809796517534741,0.0142214279486129,0.144561999888536,0.989393617766952,0.0907923805872679,0,0,0,1,-0.132379757850554,0.976609239776824,0.169440656632906,0.274693594685129,-0.990904050658587,-0.134563015127271,0.00141580791511742,0.784836399549044,0.0241831330383236,-0.167712017583715,0.985539503743541,0.347813642098532,0,0,0,1,-1.04412,-15.15495,374.79550,0.07913,0.90320,-0.95854,5.97836,5.88404,337.72884,0.07195,0.69869,-0.96059,4.79510,-2.47928,-55.69880,2.03974,-0.94381,4.73442,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.0941802,-0.184041268749367,0.972975196323338,-0.139456815502386,0.231017821094003,-0.982813741255587,-0.180088252550339,0.0405634120097882,0.809752550448218,0.014352662474433,0.144525416975428,0.989397106355067,0.0908139221767457,0,0,0,1,-0.132821142955731,0.976622517760052,0.1690181849463,0.27466904212347,-0.990845328653193,-0.134994932399888,0.00138393674345705,0.784751401069104,0.0241681791929596,-0.167287075424094,0.985612086927477,0.347884193628584,0,0,0,1,1.67961,-14.15669,372.97356,0.07679,0.90367,-0.95853,11.02375,12.02783,345.72405,0.07604,0.69713,-0.96061,4.71908,-2.47940,-55.69537,2.03815,-0.95117,4.74828,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.1041802,-0.184634519903798,0.972851600470316,-0.139534811922704,0.231194929228305,-0.982700756319184,-0.180654105546157,0.0407840727715625,0.809729169201583,0.0144693172628209,0.144651113357144,0.989377037966609,0.0908488884771255,0,0,0,1,-0.133237999387845,0.976657272393144,0.168488286813708,0.274701679053884,-0.990790889666309,-0.135394620691165,0.00132471759927488,0.784686660808584,0.0241062007054075,-0.166760165141957,0.985702877549598,0.347881358138761,0,0,0,1,0.53840,-17.54738,373.55020,0.08271,0.90396,-0.95853,12.35880,7.18147,345.06453,0.07280,0.69679,-0.96061,4.65400,-2.48104,-55.72854,2.03705,-0.95391,4.76332,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.1141799,-0.185263513681833,0.972707008227479,-0.139708967486406,0.231364569257735,-0.982582443071873,-0.181268707672227,0.0409083560406923,0.809677838003724,0.0144669811328816,0.144854398928681,0.989347290133437,0.0908812370499035,0,0,0,1,-0.133768331826092,0.976669035124541,0.167999360527149,0.274710723597707,-0.990720160831908,-0.135911735393473,0.00127287875989479,0.784586526408492,0.0240762636544715,-0.166270082668452,0.985786364758919,0.347932712575929,0,0,0,1,2.02059,-15.67489,372.95819,0.07755,0.90246,-0.95855,9.22044,10.81354,340.82933,0.07073,0.69648,-0.96062,4.60784,-2.45448,-55.76204,2.03345,-0.95362,4.78211,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
4266.1241801,-0.185962229153184,0.972571398987757,-0.139724930367347,0.231542017082116,-0.982449439777558,-0.181948381073254,0.0410852982228591,0.809661396183409,0.0145356631150496,0.144912990412792,0.989337761141388,0.0909168023016709,0,0,0,1,-0.134370119301188,0.976707604288663,0.167293411421437,0.274750805912202,-0.99064012354183,-0.136494371353059,0.00121159063062648,0.784501988761517,0.0240179805150069,-0.165564766575327,0.985906486024245,0.34798864643897,0,0,0,1,1.44649,-17.22077,373.55321,0.08415,0.90522,-0.95852,5.56875,10.34868,348.15036,0.07144,0.70148,-0.96057,4.54178,-2.45060,-55.79171,2.03173,-0.95290,4.80298,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
