Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
5326.9653412,-0.0932141241145364,0.973619369456911,-0.20827056923093,0.185161508370896,-0.995639526427778,-0.0919117046289833,0.0159437717762909,0.829571824979569,-0.00361933444205109,0.208848585464365,0.977941388771692,0.0934327183800747,0,0,0,1,-0.102512550092393,0.954151018499019,0.281224458049924,0.216435315773717,-0.994673451120603,-0.101385106256794,-0.0185964688548798,0.786691449244255,0.0107681271763736,-0.281632867899002,0.959461870960157,0.343642499162249,0,0,0,1,-5.71809,-24.23012,325.26470,0.06069,0.94665,-0.95810,1.38336,6.52764,323.69792,0.07701,0.70290,-0.96055,0.20671,0.40211,20.33868,0.05309,-1.42649,0.93753,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5326.9753414,-0.0928424706598736,0.973547903418718,-0.208769896538764,0.185167795533014,-0.995673906442958,-0.0915606133913378,0.0158170825824436,0.829429597714497,-0.0037164113699534,0.209335238367965,0.977836920602378,0.0934665592765784,0,0,0,1,-0.102216321855106,0.954242826756587,0.281020689198676,0.216414043221983,-0.994708947014427,-0.100970870669828,-0.0189478438017017,0.786670654340594,0.010294056671575,-0.281470570130548,0.959514699749894,0.343619962129932,0,0,0,1,-5.19368,-20.56712,326.52213,0.05736,0.95208,-0.95804,1.05636,7.44796,322.48650,0.06067,0.70397,-0.96054,0.20776,0.40481,20.34033,0.05135,-1.42555,0.93428,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5326.9853415,-0.0925509117974387,0.97349488283654,-0.209146305223968,0.185211102942319,-0.995700852480194,-0.0912814775513194,0.015735043962091,0.829287967228554,-0.00377319818388852,0.209703443356727,0.977757814158535,0.0934718301265447,0,0,0,1,-0.101934431681669,0.954324914641603,0.280844244157837,0.21643026613184,-0.994742120187966,-0.100586499203536,-0.0192498909565607,0.786663975799648,0.00987848963708293,-0.281329814066664,0.959560387347905,0.343616634883788,0,0,0,1,-6.42840,-19.98568,326.52836,0.05833,0.94650,-0.95810,-1.06529,6.79983,321.25987,0.06992,0.70279,-0.96055,0.20794,0.40701,20.34136,0.04981,-1.42483,0.93124,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5326.9953413,-0.0921635077110302,0.97345924865259,-0.209483051411629,0.185285128445206,-0.995736585007206,-0.0909089689055459,0.0156305952698376,0.829187100889867,-0.0038281394908318,0.210030508176427,0.977687384509051,0.093536638494478,0,0,0,1,-0.101550699175027,0.954411049649518,0.280690541780405,0.216443843322685,-0.994786886062467,-0.100060124911446,-0.0196756162792133,0.786611356355891,0.00930729970319819,-0.281225324871859,0.959596680097751,0.343618968541605,0,0,0,1,-5.80163,-20.65512,333.84602,0.06008,0.94953,-0.95807,0.76359,6.89813,315.76686,0.06400,0.70307,-0.96055,0.20810,0.41099,20.34211,0.04766,-1.42428,0.92709,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5327.0053413,-0.0921635077110302,0.97345924865259,-0.209483051411629,0.185285128445206,-0.995736585007206,-0.0909089689055459,0.0156305952698376,0.829187100889867,-0.0038281394908318,0.210030508176427,0.977687384509051,0.093536638494478,0,0,0,1,-0.101550699175027,0.954411049649518,0.280690541780405,0.216443843322685,-0.994786886062467,-0.100060124911446,-0.0196756162792133,0.786611356355891,0.00930729970319819,-0.281225324871859,0.959596680097751,0.343618968541605,0,0,0,1,-5.49896,-20.56816,325.91183,0.05486,0.94717,-0.95809,1.05599,7.46023,321.26586,0.07422,0.70175,-0.96056,0.20810,0.41099,20.34211,0.04766,-1.42428,0.92709,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5327.0153413,-0.0918741143466782,0.97341034515256,-0.209836987402979,0.18529519803831,-0.995763686029713,-0.0905985982282081,0.0157038257524809,0.829061670203115,-0.00372467073173688,0.210390825394586,0.977610308313435,0.0935686240398299,0,0,0,1,-0.101333493346463,0.95453383171806,0.280351354744324,0.216455873103067,-0.994813262340434,-0.0997273176982963,-0.0200276257875973,0.786581860605465,0.00884163451517847,-0.280926716090541,0.959688585040517,0.343625258233843,0,0,0,1,-5.79687,-20.88042,325.90878,0.05478,0.95025,-0.95806,0.72033,8.73472,315.17496,0.04997,0.70275,-0.96055,0.20882,0.41356,20.34373,0.04594,-1.42271,0.92455,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5327.0253413,-0.0916766633021526,0.973362700479988,-0.210144332492848,0.185313871854735,-0.995781745095692,-0.0904093906883539,0.0156501171668342,0.828916568155858,-0.00376577575607309,0.210692646914785,0.977545185163435,0.0935901097445502,0,0,0,1,-0.101089186377764,0.954624503591456,0.280130606992454,0.216444827828466,-0.994842386194608,-0.0993581578645337,-0.0204120400946929,0.786562888652949,0.0083474265117916,-0.28074923271363,0.959744905409219,0.343630031624296,0,0,0,1,-5.48404,-21.19672,327.73666,0.06014,0.94812,-0.95808,0.44581,7.44587,321.26590,0.07157,0.70511,-0.96053,0.20969,0.41607,20.34474,0.04413,-1.42175,0.92173,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5327.0353413,-0.0915755581594103,0.973315070530673,-0.210408735731157,0.18532547299371,-0.995790505828324,-0.090337881972455,0.0155069222524925,0.828766447438179,-0.00391475387264001,0.210943066700135,0.977490577752505,0.0936377391588072,0,0,0,1,-0.10086519525683,0.954757424676545,0.279758117273827,0.216420367371499,-0.994868617962017,-0.0990310980752495,-0.0207210738857961,0.786547927546884,0.00792115761641765,-0.28041258245855,0.959846954964238,0.343664201404785,0,0,0,1,-5.25792,-17.83371,327.77040,0.05675,0.94944,-0.95807,0.81570,4.70123,321.84858,0.07426,0.70288,-0.96055,0.21133,0.41824,20.34583,0.04257,-1.41994,0.91921,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5327.0453413,-0.0914401506052839,0.97326496474749,-0.21069911520971,0.185333805890966,-0.995802787364563,-0.0902077942286593,0.0154733132803655,0.828609781916772,-0.00394706661174585,0.211229643013091,0.977428553522045,0.0936619966579593,0,0,0,1,-0.100705031385407,0.954885387404947,0.279378919285319,0.216422878755508,-0.994887781743201,-0.0987793598621008,-0.0210008465420053,0.786510454648731,0.00754346657786492,-0.280065552931377,0.959951318477451,0.34368611704154,0,0,0,1,-4.87367,-21.18850,328.34694,0.05681,0.95092,-0.95805,-0.78891,8.02731,321.27213,0.06733,0.70387,-0.96054,0.21238,0.42055,20.34726,0.04116,-1.41811,0.91731,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
5327.0553414,-0.0913647332519564,0.973219664459051,-0.210940952840712,0.185305146520224,-0.995810123500889,-0.0901091641123439,0.0155771397357455,0.828481467568205,-0.00384773461990309,0.211480319341264,0.977374780592547,0.0936596972024981,0,0,0,1,-0.10060683488654,0.954995320434217,0.279038185192309,0.216383905113823,-0.994900806027273,-0.0985746387082534,-0.0213427583968999,0.786455457717476,0.00712385371757535,-0.279762512221854,0.960042852557425,0.343710572821469,0,0,0,1,-6.09478,-21.19267,325.90574,0.05653,0.94749,-0.95809,3.50334,7.23100,319.43167,0.06626,0.70217,-0.96056,0.21418,0.42311,20.34836,0.03961,-1.41644,0.91588,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
