Timestamp,CoM_m00,CoM_m01,CoM_m02,CoM_m03,CoM_m10,CoM_m11,CoM_m12,CoM_m13,CoM_m20,CoM_m21,CoM_m22,CoM_m23,CoM_m30,CoM_m31,CoM_m32,CoM_m33,EE_m00,EE_m01,EE_m02,EE_m03,EE_m10,EE_m11,EE_m12,EE_m13,EE_m20,EE_m21,EE_m22,EE_m23,EE_m30,EE_m31,EE_m32,EE_m33,FP1_Fx,FP1_Fy,FP1_Fz,FP1_CoPx,FP1_CoPy,FP1_CoPz,FP2_Fx,FP2_Fy,FP2_Fz,FP2_CoPx,FP2_CoPy,FP2_CoPz,Goal_Fx,Goal_Fy,Goal_Fz,Goal_Tx,Goal_Ty,Goal_Tz,Goal_Px,Goal_Py,Goal_Pz,Goal_Ex,Goal_Ey,Goal_Ez,Goal_Vx,Goal_Vy,Goal_Vz,Goal_Wx,Goal_Wy,Goal_Wz
6982.3818993,-0.141202021551637,0.980626110544625,-0.135774040243601,0.214746782933084,-0.989918082715404,-0.141402881453987,0.00821270798483242,0.829549837951739,-0.0111452422080662,0.135564828363124,0.99070590828878,0.085438329601798,0,0,0,1,-0.175564263517997,0.870825284027633,0.459173853670946,0.265371044375812,-0.983702991531305,-0.173561046729387,-0.0469576655247419,0.786987059635616,0.0388027802369941,-0.459934798125121,0.887104566392875,0.3228139486838,0,0,0,1,-3.10316,-18.61891,319.82688,0.08921,0.94362,-0.95814,-0.96256,2.45513,328.54074,0.09847,0.73564,-0.96023,-1.45890,0.07766,19.84481,0.15378,-2.43877,1.56419,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.3918994,-0.141153351077934,0.980652571199701,-0.135633153017417,0.214796838292195,-0.989925709644992,-0.141347553566941,0.00824613069653679,0.82954962215641,-0.0110848237141035,0.135430715966467,0.990724944793057,0.0854671516785579,0,0,0,1,-0.175658843182414,0.870663120413157,0.459445138977126,0.265353610282821,-0.983687006851387,-0.173619240855497,-0.0470772881729672,0.786954430778238,0.0387800565346422,-0.460219750173999,0.886957759540198,0.322777803626469,0,0,0,1,-4.05525,-17.08438,316.79068,0.08301,0.94297,-0.95814,-3.38893,1.78754,328.53477,0.09600,0.73391,-0.96025,-1.45961,0.07818,19.84399,0.15369,-2.44021,1.56480,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4019,-0.141098437578718,0.980670755153608,-0.135558862612519,0.214835529093627,-0.989933575578695,-0.141293489631207,0.00823010670448798,0.829538689413179,-0.0110825577028393,0.135355518679987,0.990735258194615,0.0854885733201507,0,0,0,1,-0.175667295840694,0.870589756999364,0.459580900819812,0.2653371999552,-0.983681091254568,-0.173671641525755,-0.0470076672649251,0.786913689340268,0.038891769434197,-0.460338775805573,0.886891122907933,0.322729273846967,0,0,0,1,-4.03335,-18.01188,318.00212,0.08051,0.94254,-0.95815,-1.01169,4.55384,332.22415,0.09366,0.73399,-0.96025,-1.45975,0.07874,19.84448,0.15403,-2.44074,1.56507,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4118995,-0.141064135569674,0.980684255095041,-0.135497120453545,0.214875571734928,-0.9899385012254,-0.141259503177568,0.00822032671655248,0.829530070956905,-0.0110787094242953,0.13529340898041,0.990743776309312,0.0855001809328595,0,0,0,1,-0.175694509304377,0.870473064213217,0.459791424793559,0.265353991604691,-0.98367491909302,-0.173699538349428,-0.0470332730457967,0.786891620862925,0.0389243734868697,-0.460548817392779,0.886780654760082,0.322705194916826,0,0,0,1,-3.47304,-15.87427,319.24420,0.09261,0.94389,-0.95814,-2.82089,3.60167,331.60475,0.09940,0.73530,-0.96023,-1.46088,0.07907,19.84385,0.15411,-2.44185,1.56529,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4218993,-0.14107097461215,0.980694533183135,-0.135415227263052,0.214927447794648,-0.989937991137347,-0.141260808176273,0.00825454100170986,0.829523796045606,-0.011033679873073,0.135217159089079,0.99075466595072,0.085513579862845,0,0,0,1,-0.175805226352181,0.870352104588566,0.459978076409922,0.265388106045116,-0.98365153223734,-0.173829759258771,-0.0470412953892263,0.7868919084022,0.0390153868801719,-0.460728286897719,0.886683428912421,0.32268153333072,0,0,0,1,-3.74979,-17.08948,318.01131,0.08395,0.94320,-0.95814,-3.46072,4.83830,328.56547,0.09264,0.73439,-0.96024,-1.46232,0.07844,19.84332,0.15442,-2.44282,1.56634,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4318996,-0.141046334390808,0.980706797706935,-0.135352283118815,0.214971911982022,-0.989941853802074,-0.141232777823531,0.00827259531391633,0.829511814726572,-0.0110031846602393,0.135157716189195,0.990763151920301,0.08552839838378,0,0,0,1,-0.175831712538848,0.870245879651394,0.46016896164803,0.265403655267146,-0.983646171918152,-0.173849969336758,-0.0470783323669468,0.786872845384986,0.0390306377958967,-0.460921317711485,0.886582421084878,0.322657457855341,0,0,0,1,-3.75072,-17.05879,314.95970,0.09158,0.94403,-0.95813,-3.42445,3.30064,329.77076,0.09019,0.73502,-0.96023,-1.46336,0.07877,19.84279,0.15445,-2.44383,1.56652,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4418995,-0.141054240651221,0.980724307438373,-0.135217038588568,0.214994547384689,-0.989941652471306,-0.141230696543359,0.00833527597427408,0.829493879813642,-0.0109221856676013,0.135032703483805,0.990781090034251,0.0855475560419747,0,0,0,1,-0.175896597519433,0.870097198235144,0.460425192568201,0.265413049061774,-0.983634056071616,-0.173899753516347,-0.0471481013747203,0.786874163327776,0.0390444004441974,-0.461183109847246,0.886445661424849,0.322637606371937,0,0,0,1,-2.81317,-17.97703,317.39171,0.08485,0.94023,-0.95817,-0.98409,3.37035,328.54995,0.09512,0.73584,-0.96023,-1.46452,0.07852,19.84171,0.15451,-2.44522,1.56700,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4518996,-0.141032941764797,0.980735739794269,-0.135156252292992,0.215034885772448,-0.989945045827735,-0.141205194902017,0.00835974912708337,0.829484734344434,-0.0108860578388905,0.134976267473057,0.990789124587572,0.0855640575749532,0,0,0,1,-0.175939552827694,0.869944742511866,0.460696805145909,0.265427838438621,-0.983624144519367,-0.173949074698996,-0.0471726929195747,0.786857685702343,0.0391001447115532,-0.461452073906118,0.886303241099255,0.322613664668499,0,0,0,1,-2.51525,-17.66477,317.39476,0.08302,0.94423,-0.95813,-1.91317,3.94056,330.38711,0.10106,0.73382,-0.96025,-1.46583,0.07862,19.84070,0.15469,-2.44663,1.56739,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4618992,-0.141039771068087,0.980730385571381,-0.13518787348631,0.214900070986153,-0.989945083034519,-0.141199176642718,0.00845703330824998,0.829592454089245,-0.0107943446586961,0.135021355677484,0.990784008326041,0.0854466450910558,0,0,0,1,-0.176025773306985,0.869784923120794,0.460965527243468,0.265463976868925,-0.983609333565997,-0.174003332705424,-0.0472814334311233,0.78682300856512,0.0390848635919416,-0.461732787397836,0.886157711829985,0.322590872541708,0,0,0,1,-4.37377,-16.51209,319.84845,0.08659,0.94528,-0.95812,-1.91354,3.95283,329.16647,0.09435,0.73408,-0.96025,-1.46763,0.07919,19.83960,0.15460,-2.44814,1.56796,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
6982.4718995,-0.141009651616147,0.980734898287671,-0.135186908940122,0.214893047285986,-0.989948728781785,-0.141177851498153,0.00839027490488564,0.829571990212855,-0.0108567610138181,0.135011220299026,0.990784730486003,0.0854398415823092,0,0,0,1,-0.176000870407734,0.869701307571572,0.461132770990086,0.265445445607584,-0.983614267689919,-0.173966922316619,-0.0473132200567993,0.786771565649764,0.0390734793454866,-0.46190393796647,0.886068975555105,0.322577640787265,0,0,0,1,-4.37433,-16.49368,318.01749,0.08998,0.94363,-0.95814,-0.97784,3.09596,325.49528,0.09330,0.73561,-0.96023,-1.46785,0.08049,19.83894,0.15450,-2.44899,1.56767,0.20000,0.80000,0.05000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
